# freq_THz  G_total_s  G_Al_s  G_N_s  G_Ga_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_partials=True
3.3618164062e+02 1.2289184936e-14 4.1251655112e-15 7.3155881995e-15 8.4843122505e-16
3.3642578125e+02 1.2277646575e-14 4.1180084511e-15 7.3125917052e-15 8.4704641836e-16
3.3666992188e+02 1.2271020871e-14 4.1133531121e-15 7.3137568919e-15 8.4391086648e-16
3.3691406250e+02 1.2274246876e-14 4.1140653403e-15 7.3185245140e-15 8.4165702118e-16
3.3715820312e+02 1.2283280748e-14 4.1206489387e-15 7.3205410530e-15 8.4209075674e-16
3.3740234375e+02 1.2289755952e-14 4.1299330670e-15 7.3154767065e-15 8.4434617822e-16
3.3764648438e+02 1.2288283756e-14 4.1373234027e-15 7.3052501410e-15 8.4571021222e-16
3.3789062500e+02 1.2280081499e-14 4.1400331462e-15 7.2956698786e-15 8.4437847424e-16
3.3813476562e+02 1.2271671088e-14 4.1387235462e-15 7.2914680890e-15 8.4147945301e-16
3.3837890625e+02 1.2269448419e-14 4.1363707992e-15 7.2929744054e-15 8.4010321439e-16
3.3862304688e+02 1.2274535714e-14 4.1356306864e-15 7.2967883623e-15 8.4211666531e-16
3.3886718750e+02 1.2283489015e-14 4.1374759552e-15 7.2995771377e-15 8.4643592185e-16
3.3911132812e+02 1.2292497389e-14 4.1408104290e-15 7.3012150897e-15 8.5047187006e-16
3.3935546875e+02 1.2299165746e-14 4.1431862270e-15 7.3036351337e-15 8.5234438524e-16
3.3959960938e+02 1.2301901439e-14 4.1430649796e-15 7.3072272745e-15 8.5160918507e-16
3.3984375000e+02 1.2299856443e-14 4.1406888747e-15 7.3102627222e-15 8.4890484584e-16
3.4008789062e+02 1.2293766539e-14 4.1372689742e-15 7.3111457240e-15 8.4535184076e-16
3.4033203125e+02 1.2285872630e-14 4.1344851840e-15 7.3092238397e-15 8.4216360611e-16
3.4057617188e+02 1.2278151799e-14 4.1334428030e-15 7.3042439188e-15 8.4046507756e-16
3.4082031250e+02 1.2270689451e-14 4.1335581373e-15 7.2966173098e-15 8.4051400423e-16
3.4106445312e+02 1.2263182045e-14 4.1334546294e-15 7.2885676392e-15 8.4115977622e-16
3.4130859375e+02 1.2257646089e-14 4.1327116906e-15 7.2838271557e-15 8.4110724284e-16
3.4155273438e+02 1.2256834736e-14 4.1317755036e-15 7.2844830292e-15 8.4057620296e-16
3.4179687500e+02 1.2259981493e-14 4.1306350951e-15 7.2885712816e-15 8.4077511609e-16
3.4204101562e+02 1.2262991594e-14 4.1288903192e-15 7.2924515781e-15 8.4164969640e-16
3.4228515625e+02 1.2263810460e-14 4.1265868839e-15 7.2957970682e-15 8.4142650777e-16
3.4252929688e+02 1.2264721067e-14 4.1242509403e-15 7.3013320507e-15 8.3913807567e-16
3.4277343750e+02 1.2266980671e-14 4.1225752118e-15 7.3083202915e-15 8.3608516812e-16
3.4301757812e+02 1.2267403345e-14 4.1218192258e-15 7.3114840607e-15 8.3410005825e-16
3.4326171875e+02 1.2263779175e-14 4.1217393983e-15 7.3080957781e-15 8.3394399849e-16
3.4350585938e+02 1.2258395545e-14 4.1227504478e-15 7.3001598434e-15 8.3548525382e-16
3.4375000000e+02 1.2253720824e-14 4.1260329074e-15 7.2896739444e-15 8.3801397183e-16
3.4399414062e+02 1.2249979427e-14 4.1316409547e-15 7.2780252959e-15 8.4031317657e-16
3.4423828125e+02 1.2247857821e-14 4.1376341261e-15 7.2689607201e-15 8.4126297467e-16
3.4448242188e+02 1.2249735412e-14 4.1414741197e-15 7.2676473658e-15 8.4061392641e-16
3.4472656250e+02 1.2257423845e-14 4.1415622466e-15 7.2768407089e-15 8.3902088911e-16
3.4497070312e+02 1.2268754311e-14 4.1378119423e-15 7.2932752854e-15 8.3766708340e-16
3.4521484375e+02 1.2277308884e-14 4.1315163912e-15 7.3079838533e-15 8.3780863975e-16
3.4545898438e+02 1.2278388502e-14 4.1247130275e-15 7.3138129432e-15 8.3986253098e-16
3.4570312500e+02 1.2274200499e-14 4.1193908088e-15 7.3120017956e-15 8.4280789492e-16
3.4594726562e+02 1.2270291180e-14 4.1168840711e-15 7.3085749868e-15 8.4483212196e-16
3.4619140625e+02 1.2269376200e-14 4.1176549760e-15 7.3068627680e-15 8.4485845646e-16
3.4643554688e+02 1.2271334338e-14 4.1214117410e-15 7.3063680595e-15 8.4355453723e-16
3.4667968750e+02 1.2275757361e-14 4.1269268746e-15 7.3064459577e-15 8.4238452875e-16
3.4692382812e+02 1.2281641064e-14 4.1315982892e-15 7.3082619226e-15 8.4178085192e-16
3.4716796875e+02 1.2287259798e-14 4.1326546312e-15 7.3134046322e-15 8.4120053489e-16
3.4741210938e+02 1.2291496969e-14 4.1302006788e-15 7.3207073458e-15 8.4058894480e-16
3.4765625000e+02 1.2293443754e-14 4.1275833017e-15 7.3255165823e-15 8.4034387039e-16
3.4790039062e+02 1.2292737901e-14 4.1275125413e-15 7.3247794673e-15 8.4044589212e-16
3.4814453125e+02 1.2291491259e-14 4.1296738538e-15 7.3210586809e-15 8.4075872462e-16
3.4838867188e+02 1.2291932289e-14 4.1325016461e-15 7.3180586082e-15 8.4137203516e-16
3.4863281250e+02 1.2292753470e-14 4.1348897488e-15 7.3155541108e-15 8.4230961057e-16
3.4887695312e+02 1.2292288520e-14 4.1360429465e-15 7.3126988726e-15 8.4354670061e-16
3.4912109375e+02 1.2292781352e-14 4.1358221992e-15 7.3117944497e-15 8.4516470357e-16
3.4936523438e+02 1.2296621196e-14 4.1352119578e-15 7.3144891701e-15 8.4692006862e-16
3.4960937500e+02 1.2300521944e-14 4.1350633884e-15 7.3178606852e-15 8.4759787070e-16
3.4985351562e+02 1.2298362227e-14 4.1349700838e-15 7.3174299418e-15 8.4596220164e-16
3.5009765625e+02 1.2290310906e-14 4.1345223046e-15 7.3128626243e-15 8.4292597705e-16
3.5034179688e+02 1.2284846767e-14 4.1348797884e-15 7.3090819781e-15 8.4088500079e-16
3.5058593750e+02 1.2288370173e-14 4.1374162966e-15 7.3104180898e-15 8.4053578654e-16
3.5083007812e+02 1.2296190137e-14 4.1411303024e-15 7.3144807450e-15 8.4057908953e-16
3.5107421875e+02 1.2298955168e-14 4.1433074559e-15 7.3153602557e-15 8.4028745613e-16
3.5131835938e+02 1.2295082246e-14 4.1427881878e-15 7.3122470505e-15 8.4004700767e-16
3.5156250000e+02 1.2290297275e-14 4.1409866953e-15 7.3095989667e-15 8.3971161273e-16
3.5180664062e+02 1.2288016284e-14 4.1396074609e-15 7.3098131602e-15 8.3859566236e-16
3.5205078125e+02 1.2287047679e-14 4.1388633164e-15 7.3112237764e-15 8.3696058568e-16
3.5229492188e+02 1.2285650296e-14 4.1382025012e-15 7.3116947419e-15 8.3575305303e-16
3.5253906250e+02 1.2283062997e-14 4.1374600462e-15 7.3103803695e-15 8.3522258133e-16
3.5278320312e+02 1.2279753386e-14 4.1368244533e-15 7.3077277588e-15 8.3520117427e-16
3.5302734375e+02 1.2277821785e-14 4.1363185598e-15 7.3053712299e-15 8.3613199541e-16
3.5327148438e+02 1.2278820746e-14 4.1356446878e-15 7.3047612488e-15 8.3841480903e-16
3.5351562500e+02 1.2280954454e-14 4.1344457550e-15 7.3055689411e-15 8.4093975815e-16
3.5375976562e+02 1.2280340198e-14 4.1324647720e-15 7.3061336437e-15 8.4174178180e-16
3.5400390625e+02 1.2275540460e-14 4.1295652279e-15 7.3055281212e-15 8.4044711109e-16
3.5424804688e+02 1.2269445309e-14 4.1261531340e-15 7.3045876485e-15 8.3870452675e-16
3.5449218750e+02 1.2265919533e-14 4.1235151385e-15 7.3044271894e-15 8.3797720523e-16
3.5473632812e+02 1.2265951285e-14 4.1233594911e-15 7.3043712826e-15 8.3822051159e-16
3.5498046875e+02 1.2268214553e-14 4.1265356935e-15 7.3029795983e-15 8.3869926069e-16
3.5522460938e+02 1.2271808961e-14 4.1315452909e-15 7.3012120738e-15 8.3905159657e-16
3.5546875000e+02 1.2276088324e-14 4.1352738728e-15 7.3014557858e-15 8.3935866541e-16
3.5571289062e+02 1.2279378144e-14 4.1365592105e-15 7.3031157042e-15 8.3970322925e-16
3.5595703125e+02 1.2280237285e-14 4.1374818016e-15 7.3026462855e-15 8.4010919781e-16
3.5620117188e+02 1.2278805376e-14 4.1395662786e-15 7.2984525740e-15 8.4078652297e-16
3.5644531250e+02 1.2276545953e-14 4.1409402675e-15 7.2933901023e-15 8.4221558279e-16
3.5668945312e+02 1.2276036576e-14 4.1392927852e-15 7.2920236595e-15 8.4472013083e-16
3.5693359375e+02 1.2279395339e-14 4.1354893060e-15 7.2963922421e-15 8.4751379097e-16
3.5717773438e+02 1.2284482993e-14 4.1319599758e-15 7.3035758252e-15 8.4894719232e-16
3.5742187500e+02 1.2285313508e-14 4.1294432350e-15 7.3072625058e-15 8.4860776739e-16
3.5766601562e+02 1.2279179429e-14 4.1276962370e-15 7.3037911171e-15 8.4769207514e-16
3.5791015625e+02 1.2271643718e-14 4.1281683507e-15 7.2967400112e-15 8.4673535633e-16
3.5815429688e+02 1.2272231465e-14 4.1333792626e-15 7.2937918011e-15 8.4506040133e-16
3.5839843750e+02 1.2283739561e-14 4.1428087385e-15 7.2985471099e-15 8.4238371249e-16
3.5864257812e+02 1.2296811161e-14 4.1511379692e-15 7.3063005292e-15 8.3937266223e-16
3.5888671875e+02 1.2299056726e-14 4.1529443402e-15 7.3091774324e-15 8.3693495300e-16
3.5913085938e+02 1.2288720792e-14 4.1484406164e-15 7.3046497960e-15 8.3563037926e-16
3.5937500000e+02 1.2275649691e-14 4.1423767525e-15 7.2975227208e-15 8.3575021731e-16
3.5961914062e+02 1.2270052987e-14 4.1384636336e-15 7.2941504987e-15 8.3743885450e-16
3.5986328125e+02 1.2272170650e-14 4.1368996400e-15 7.2951848524e-15 8.4008615807e-16
3.6010742188e+02 1.2273771995e-14 4.1363788823e-15 7.2953946404e-15 8.4199847231e-16
3.6035156250e+02 1.2269780134e-14 4.1364080946e-15 7.2917174022e-15 8.4165463694e-16
3.6059570312e+02 1.2264733627e-14 4.1372406984e-15 7.2882825908e-15 8.3921033764e-16
3.6083984375e+02 1.2266394405e-14 4.1390735785e-15 7.2911175477e-15 8.3620327920e-16
3.6108398438e+02 1.2275930514e-14 4.1416134675e-15 7.3000952417e-15 8.3422180458e-16
3.6132812500e+02 1.2286876847e-14 4.1436700645e-15 7.3090104154e-15 8.3419636706e-16
3.6157226562e+02 1.2293149086e-14 4.1438012415e-15 7.3130483249e-15 8.3629951974e-16
3.6181640625e+02 1.2294502975e-14 4.1417612490e-15 7.3128066716e-15 8.3993505427e-16
3.6206054688e+02 1.2293505239e-14 4.1389951160e-15 7.3108117309e-15 8.4369839181e-16
3.6230468750e+02 1.2290890607e-14 4.1374356789e-15 7.3077217343e-15 8.4573319363e-16
3.6254882812e+02 1.2286165449e-14 4.1379809631e-15 7.3031488224e-15 8.4503566333e-16
3.6279296875e+02 1.2281049015e-14 4.1403411203e-15 7.2980361231e-15 8.4267177148e-16
3.6303710938e+02 1.2278374967e-14 4.1431780094e-15 7.2942247410e-15 8.4097221709e-16
3.6328125000e+02 1.2277304668e-14 4.1445100513e-15 7.2916921297e-15 8.4110248742e-16
3.6352539062e+02 1.2273776720e-14 4.1434836721e-15 7.2884696152e-15 8.4182343294e-16
3.6376953125e+02 1.2266018931e-14 4.1407215788e-15 7.2841064303e-15 8.4119092156e-16
3.6401367188e+02 1.2257330620e-14 4.1366851167e-15 7.2812875169e-15 8.3935798633e-16
3.6425781250e+02 1.2253274335e-14 4.1319275838e-15 7.2826783643e-15 8.3866838659e-16
3.6450195312e+02 1.2255544083e-14 4.1281126484e-15 7.2867527442e-15 8.4067869072e-16
3.6474609375e+02 1.2259018558e-14 4.1262542580e-15 7.2883228391e-15 8.4444146062e-16
3.6499023438e+02 1.2257159185e-14 4.1254287448e-15 7.2836977301e-15 8.4803271003e-16
3.6523437500e+02 1.2250003404e-14 4.1247643598e-15 7.2751207735e-15 8.5011827047e-16
3.6547851562e+02 1.2244531991e-14 4.1246360058e-15 7.2697243798e-15 8.5017160551e-16
3.6572265625e+02 1.2246956561e-14 4.1253592173e-15 7.2727170881e-15 8.4888025521e-16
3.6596679688e+02 1.2256593748e-14 4.1268610985e-15 7.2819512524e-15 8.4778139753e-16
3.6621093750e+02 1.2267701812e-14 4.1293882286e-15 7.2908283479e-15 8.4748523499e-16
3.6645507812e+02 1.2275357334e-14 4.1325841377e-15 7.2956343116e-15 8.4713888433e-16
3.6669921875e+02 1.2278447154e-14 4.1349925111e-15 7.2976380831e-15 8.4581656025e-16
3.6694335938e+02 1.2277437856e-14 4.1358232125e-15 7.2981494810e-15 8.4346516277e-16
3.6718750000e+02 1.2271155788e-14 4.1354011662e-15 7.2952478813e-15 8.4050674034e-16
3.6743164062e+02 1.2259180540e-14 4.1336685577e-15 7.2880534977e-15 8.3745848461e-16
3.6767578125e+02 1.2247025782e-14 4.1306512651e-15 7.2810504937e-15 8.3532402309e-16
3.6791992188e+02 1.2243707031e-14 4.1279377142e-15 7.2804228200e-15 8.3534649627e-16
3.6816406250e+02 1.2252433595e-14 4.1275052121e-15 7.2874620189e-15 8.3746636440e-16
3.6840820312e+02 1.2266402688e-14 4.1295209393e-15 7.2970998167e-15 8.3978193206e-16
3.6865234375e+02 1.2275525132e-14 4.1327102988e-15 7.3024406056e-15 8.4037422724e-16
3.6889648438e+02 1.2276002082e-14 4.1363682541e-15 7.3004068830e-15 8.3922694508e-16
3.6914062500e+02 1.2271278561e-14 4.1400558877e-15 7.2932843421e-15 8.3793833166e-16
3.6938476562e+02 1.2266568667e-14 4.1421987813e-15 7.2863490354e-15 8.3802084999e-16
3.6962890625e+02 1.2265573978e-14 4.1418592838e-15 7.2840524571e-15 8.3966223697e-16
3.6987304688e+02 1.2269167456e-14 4.1405615360e-15 7.2869768168e-15 8.4162910311e-16
3.7011718750e+02 1.2275167893e-14 4.1400503774e-15 7.2924495819e-15 8.4266793373e-16
3.7036132812e+02 1.2280700730e-14 4.1401136616e-15 7.2974289722e-15 8.4315809643e-16
3.7060546875e+02 1.2284302389e-14 4.1400169165e-15 7.3000264990e-15 8.4425897368e-16
3.7084960938e+02 1.2285817459e-14 4.1400307105e-15 7.2999773672e-15 8.4580938092e-16
3.7109375000e+02 1.2285157662e-14 4.1404289482e-15 7.2980660429e-15 8.4666267057e-16
3.7133789062e+02 1.2281889928e-14 4.1405898145e-15 7.2947042747e-15 8.4659583864e-16
3.7158203125e+02 1.2276779274e-14 4.1399931234e-15 7.2903546086e-15 8.4643154179e-16
3.7182617188e+02 1.2271929023e-14 4.1392747926e-15 7.2861171315e-15 8.4653709851e-16
3.7207031250e+02 1.2268585142e-14 4.1395151795e-15 7.2825118875e-15 8.4655807538e-16
3.7231445312e+02 1.2266264060e-14 4.1404298486e-15 7.2791936922e-15 8.4664051886e-16
3.7255859375e+02 1.2262999722e-14 4.1401503199e-15 7.2755010190e-15 8.4734838330e-16
3.7280273438e+02 1.2256769613e-14 4.1376830491e-15 7.2708851983e-15 8.4820136521e-16
3.7304687500e+02 1.2248877122e-14 4.1346056365e-15 7.2665771726e-15 8.4769431262e-16
3.7329101562e+02 1.2243730593e-14 4.1329141816e-15 7.2659444857e-15 8.4487192522e-16
3.7353515625e+02 1.2244117213e-14 4.1321844088e-15 7.2715535372e-15 8.4037926652e-16
3.7377929688e+02 1.2249275405e-14 4.1306895125e-15 7.2823208282e-15 8.3626506440e-16
3.7402343750e+02 1.2256434983e-14 4.1284293629e-15 7.2936348461e-15 8.3437077433e-16
3.7426757812e+02 1.2262377862e-14 4.1272551160e-15 7.3007199050e-15 8.3440284115e-16
3.7451171875e+02 1.2265625748e-14 4.1287178291e-15 7.3021858941e-15 8.3472202482e-16
3.7475585938e+02 1.2267584713e-14 4.1325666887e-15 7.2999863745e-15 8.3503164957e-16
3.7500000000e+02 1.2269847725e-14 4.1363634177e-15 7.2972227300e-15 8.3626157719e-16
3.7524414062e+02 1.2270976939e-14 4.1369665270e-15 7.2958972183e-15 8.3811319331e-16
3.7548828125e+02 1.2268239199e-14 4.1338946678e-15 7.2953194935e-15 8.3902503737e-16
3.7573242188e+02 1.2262725784e-14 4.1301370183e-15 7.2941008895e-15 8.3848787598e-16
3.7597656250e+02 1.2258935919e-14 4.1280188278e-15 7.2933103757e-15 8.3760671554e-16
3.7622070312e+02 1.2258377146e-14 4.1263613142e-15 7.2945552165e-15 8.3746061559e-16
3.7646484375e+02 1.2258345969e-14 4.1238340476e-15 7.2962636607e-15 8.3824826060e-16
3.7670898438e+02 1.2257861432e-14 4.1223220708e-15 7.2955572991e-15 8.3998206249e-16
3.7695312500e+02 1.2259904394e-14 4.1245794571e-15 7.2925092230e-15 8.4281571412e-16
3.7719726562e+02 1.2266353866e-14 4.1305384210e-15 7.2894823886e-15 8.4633305604e-16
3.7744140625e+02 1.2274262201e-14 4.1373645443e-15 7.2875154209e-15 8.4938223536e-16
3.7768554688e+02 1.2278477323e-14 4.1420943265e-15 7.2853504585e-15 8.5103253761e-16
3.7792968750e+02 1.2276902222e-14 4.1436099019e-15 7.2821911445e-15 8.5110117586e-16
3.7817382812e+02 1.2272183779e-14 4.1425055374e-15 7.2801003016e-15 8.4957793981e-16
3.7841796875e+02 1.2267230196e-14 4.1395157768e-15 7.2813138949e-15 8.4640052431e-16
3.7866210938e+02 1.2262188515e-14 4.1350359483e-15 7.2848278553e-15 8.4232471159e-16
3.7890625000e+02 1.2258444993e-14 4.1307967713e-15 7.2884121706e-15 8.3923605105e-16
3.7915039062e+02 1.2260106844e-14 4.1298496668e-15 7.2915318027e-15 8.3872537485e-16
3.7939453125e+02 1.2268147444e-14 4.1330100839e-15 7.2944840362e-15 8.4065332429e-16
3.7963867188e+02 1.2277711901e-14 4.1374481726e-15 7.2968015289e-15 8.4346219928e-16
3.7988281250e+02 1.2283262513e-14 4.1402509388e-15 7.2974829738e-15 8.4552860005e-16
3.8012695312e+02 1.2283500476e-14 4.1406637920e-15 7.2966054483e-15 8.4623123537e-16
3.8037109375e+02 1.2280884720e-14 4.1383800769e-15 7.2965338133e-15 8.4597083022e-16
3.8061523438e+02 1.2279006976e-14 4.1334170281e-15 7.3002123316e-15 8.4537761655e-16
3.8085937500e+02 1.2280354038e-14 4.1278116707e-15 7.3076675792e-15 8.4487478817e-16
3.8110351562e+02 1.2284285340e-14 4.1243948236e-15 7.3153543832e-15 8.4453613276e-16
3.8134765625e+02 1.2287372090e-14 4.1242703767e-15 7.3191185717e-15 8.4398314125e-16
3.8159179688e+02 1.2287336421e-14 4.1270485470e-15 7.3171066009e-15 8.4318127269e-16
3.8183593750e+02 1.2285719981e-14 4.1322257537e-15 7.3103577017e-15 8.4313652526e-16
3.8208007812e+02 1.2284629194e-14 4.1385670386e-15 7.3012574718e-15 8.4480468414e-16
3.8232421875e+02 1.2282983641e-14 4.1430637254e-15 7.2921957979e-15 8.4772411745e-16
3.8256835938e+02 1.2279164867e-14 4.1430254997e-15 7.2859071061e-15 8.5023226142e-16
3.8281250000e+02 1.2273744568e-14 4.1391788504e-15 7.2837498908e-15 8.5081582668e-16
3.8305664062e+02 1.2267345840e-14 4.1346863130e-15 7.2830850663e-15 8.4957446048e-16
3.8330078125e+02 1.2260610149e-14 4.1317870702e-15 7.2808209067e-15 8.4800217226e-16
3.8354492188e+02 1.2256117436e-14 4.1308198091e-15 7.2784168015e-15 8.4688082579e-16
3.8378906250e+02 1.2255971018e-14 4.1315499366e-15 7.2788844997e-15 8.4553658116e-16
3.8403320312e+02 1.2259251121e-14 4.1337804007e-15 7.2819026583e-15 8.4356806217e-16
3.8427734375e+02 1.2263366347e-14 4.1365519666e-15 7.2850131803e-15 8.4180119971e-16
3.8452148438e+02 1.2265547900e-14 4.1384294829e-15 7.2861140981e-15 8.4100431946e-16
3.8476562500e+02 1.2264823750e-14 4.1394107199e-15 7.2843423119e-15 8.4107071825e-16
3.8500976562e+02 1.2263878846e-14 4.1411185003e-15 7.2811387901e-15 8.4162155579e-16
3.8525390625e+02 1.2265750332e-14 4.1440370914e-15 7.2794465288e-15 8.4226671139e-16
3.8549804688e+02 1.2268766797e-14 4.1458344364e-15 7.2803703011e-15 8.4256205976e-16
3.8574218750e+02 1.2268166779e-14 4.1439719237e-15 7.2819060484e-15 8.4228880708e-16
3.8598632812e+02 1.2263221305e-14 4.1394034267e-15 7.2821317003e-15 8.4168617764e-16
3.8623046875e+02 1.2259821276e-14 4.1360719031e-15 7.2824243831e-15 8.4132499005e-16
3.8647460938e+02 1.2263531443e-14 4.1363234765e-15 7.2858734227e-15 8.4133454385e-16
3.8671875000e+02 1.2272259676e-14 4.1381490009e-15 7.2931682603e-15 8.4094241492e-16
3.8696289062e+02 1.2279261747e-14 4.1381701591e-15 7.3014695013e-15 8.3962208614e-16
3.8720703125e+02 1.2280799492e-14 4.1357868998e-15 7.3068135381e-15 8.3819905412e-16
3.8745117188e+02 1.2278325603e-14 4.1330979967e-15 7.3074514465e-15 8.3777616020e-16
3.8769531250e+02 1.2275991584e-14 4.1325353396e-15 7.3053545556e-15 8.3810168861e-16
3.8793945312e+02 1.2276910570e-14 4.1349162288e-15 7.3039692531e-15 8.3802508854e-16
3.8818359375e+02 1.2280957739e-14 4.1384288421e-15 7.3051275108e-15 8.3740138609e-16
3.8842773438e+02 1.2285489977e-14 4.1400299837e-15 7.3080653544e-15 8.3739463846e-16
3.8867187500e+02 1.2287023779e-14 4.1385735974e-15 7.3100854103e-15 8.3836477170e-16
3.8891601562e+02 1.2283600478e-14 4.1355795518e-15 7.3091316347e-15 8.3888929198e-16
3.8916015625e+02 1.2276511720e-14 4.1327924782e-15 7.3059184485e-15 8.3780079328e-16
3.8940429688e+02 1.2269294454e-14 4.1311683778e-15 7.3024341857e-15 8.3569188999e-16
3.8964843750e+02 1.2265390145e-14 4.1320886972e-15 7.2995403431e-15 8.3376110429e-16
3.8989257812e+02 1.2265471515e-14 4.1363761711e-15 7.2964483241e-15 8.3264701936e-16
3.9013671875e+02 1.2266247432e-14 4.1421028523e-15 7.2914001281e-15 8.3274445121e-16
3.9038085938e+02 1.2263787698e-14 4.1456446188e-15 7.2837335493e-15 8.3440952984e-16
3.9062500000e+02 1.2258341660e-14 4.1449922024e-15 7.2760548136e-15 8.3729464432e-16
3.9086914062e+02 1.2254734666e-14 4.1416435658e-15 7.2730016466e-15 8.4008945380e-16
3.9111328125e+02 1.2257467727e-14 4.1390024879e-15 7.2768765112e-15 8.4158872775e-16
3.9135742188e+02 1.2265024453e-14 4.1385460266e-15 7.2845107522e-15 8.4196767385e-16
3.9160156250e+02 1.2270339570e-14 4.1386049476e-15 7.2893190853e-15 8.4241553710e-16
3.9184570312e+02 1.2267947513e-14 4.1370625627e-15 7.2876085775e-15 8.4327637295e-16
3.9208984375e+02 1.2258576936e-14 4.1332963768e-15 7.2818456850e-15 8.4343487427e-16
3.9233398438e+02 1.2246764148e-14 4.1276981904e-15 7.2767690078e-15 8.4229694952e-16
3.9257812500e+02 1.2237571989e-14 4.1222599451e-15 7.2742989817e-15 8.4101306238e-16
3.9282226562e+02 1.2235324337e-14 4.1210978224e-15 7.2735035313e-15 8.4072298365e-16
3.9306640625e+02 1.2241006989e-14 4.1264209281e-15 7.2733845596e-15 8.4120150154e-16
3.9331054688e+02 1.2249999286e-14 4.1344350218e-15 7.2738258710e-15 8.4173839318e-16
3.9355468750e+02 1.2255582780e-14 4.1390655420e-15 7.2746106265e-15 8.4190661124e-16
3.9379882812e+02 1.2255333101e-14 4.1392737088e-15 7.2746649048e-15 8.4139448714e-16
3.9404296875e+02 1.2252171462e-14 4.1395019195e-15 7.2727303947e-15 8.3993914804e-16
3.9428710938e+02 1.2250406383e-14 4.1430948340e-15 7.2694071053e-15 8.3790444352e-16
3.9453125000e+02 1.2252554763e-14 4.1481788590e-15 7.2678629300e-15 8.3651297383e-16
3.9477539062e+02 1.2257560902e-14 4.1508579780e-15 7.2701005992e-15 8.3660232443e-16
3.9501953125e+02 1.2261534271e-14 4.1500249668e-15 7.2735874694e-15 8.3792183429e-16
3.9526367188e+02 1.2261933019e-14 4.1469820695e-15 7.2747001397e-15 8.4025080973e-16
3.9550781250e+02 1.2259888656e-14 4.1425365912e-15 7.2736983054e-15 8.4365375925e-16
3.9575195312e+02 1.2258901564e-14 4.1374021835e-15 7.2743017393e-15 8.4719764155e-16
3.9599609375e+02 1.2261802694e-14 4.1335731817e-15 7.2792615094e-15 8.4896800296e-16
3.9624023438e+02 1.2267040306e-14 4.1326529314e-15 7.2864380806e-15 8.4794929404e-16
3.9648437500e+02 1.2269510877e-14 4.1338654407e-15 7.2906677259e-15 8.4497771021e-16
3.9672851562e+02 1.2267609262e-14 4.1350621995e-15 7.2910412362e-15 8.4150582669e-16
3.9697265625e+02 1.2266706616e-14 4.1353305761e-15 7.2930634756e-15 8.3831256446e-16
3.9721679688e+02 1.2272275379e-14 4.1360841963e-15 7.3005180890e-15 8.3567309341e-16
3.9746093750e+02 1.2282341889e-14 4.1391968037e-15 7.3089962360e-15 8.3414884897e-16
3.9770507812e+02 1.2290483165e-14 4.1443520167e-15 7.3115505287e-15 8.3458062003e-16
3.9794921875e+02 1.2293151183e-14 4.1490260508e-15 7.3071612381e-15 8.3696389377e-16
3.9819335938e+02 1.2290696164e-14 4.1504573139e-15 7.3002779438e-15 8.3996090652e-16
3.9843750000e+02 1.2285064419e-14 4.1473387479e-15 7.2955327491e-15 8.4219292243e-16
3.9868164062e+02 1.2279446808e-14 4.1411276581e-15 7.2949633862e-15 8.4335576387e-16
3.9892578125e+02 1.2276780855e-14 4.1353064334e-15 7.2978486326e-15 8.4362578939e-16
3.9916992188e+02 1.2276785571e-14 4.1321627645e-15 7.3017245325e-15 8.4289827394e-16
3.9941406250e+02 1.2276811976e-14 4.1316710250e-15 7.3039066372e-15 8.4123431402e-16
3.9965820312e+02 1.2275884801e-14 4.1329053986e-15 7.3034231869e-15 8.3955621533e-16
3.9990234375e+02 1.2276170513e-14 4.1340987263e-15 7.3028455551e-15 8.3922623180e-16
4.0014648438e+02 1.2280434694e-14 4.1334896510e-15 7.3061643558e-15 8.4078068719e-16
4.0039062500e+02 1.2288383231e-14 4.1321973168e-15 7.3128755795e-15 8.4331033503e-16
4.0063476562e+02 1.2295863272e-14 4.1332000535e-15 7.3175143348e-15 8.4514888392e-16
4.0087890625e+02 1.2298539907e-14 4.1368809726e-15 7.3165298119e-15 8.4512912279e-16
4.0112304688e+02 1.2295565406e-14 4.1406409500e-15 7.3116709435e-15 8.4325351294e-16
4.0136718750e+02 1.2289504772e-14 4.1425353183e-15 7.3064859949e-15 8.4048345835e-16
4.0161132812e+02 1.2283677690e-14 4.1427863624e-15 7.3026862110e-15 8.3820511688e-16
4.0185546875e+02 1.2278541754e-14 4.1420036060e-15 7.2991807287e-15 8.3735741884e-16
4.0209960938e+02 1.2271384038e-14 4.1402477035e-15 7.2934830248e-15 8.3765330942e-16
4.0234375000e+02 1.2261383189e-14 4.1377589157e-15 7.2853290924e-15 8.3829518113e-16
4.0258789062e+02 1.2252414015e-14 4.1349612121e-15 7.2783773389e-15 8.3907546395e-16
4.0283203125e+02 1.2248970991e-14 4.1327523937e-15 7.2763495706e-15 8.3986902707e-16
4.0307617188e+02 1.2251407242e-14 4.1324575096e-15 7.2784587674e-15 8.4049096545e-16
4.0332031250e+02 1.2256064946e-14 4.1334619745e-15 7.2808842354e-15 8.4171873615e-16
4.0356445312e+02 1.2259762752e-14 4.1333642464e-15 7.2821153484e-15 8.4428315757e-16
