# freq_THz  G_total  G_Al  G_N  G_Ga
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=4.09600000; df_THz=0.24414062; total_equals_sum_of_partials=True
3.3227539062e+02 1.2260503902e-14 4.1171990072e-15 7.3059118975e-15 8.3739299700e-16
3.3251953125e+02 1.2246145363e-14 4.1064938593e-15 7.3061296845e-15 8.3352181884e-16
3.3276367188e+02 1.2247557556e-14 4.1153777545e-15 7.2944920569e-15 8.3768774415e-16
3.3300781250e+02 1.2272566400e-14 4.1212065763e-15 7.3069040868e-15 8.4445573675e-16
3.3325195312e+02 1.2317610372e-14 4.1498502894e-15 7.3258033655e-15 8.4195671707e-16
3.3349609375e+02 1.2266243053e-14 4.1333459061e-15 7.2959010986e-15 8.3699604842e-16
3.3374023438e+02 1.2252460173e-14 4.1222039443e-15 7.2850430500e-15 8.4521317856e-16
3.3398437500e+02 1.2256469548e-14 4.1136511743e-15 7.3006446373e-15 8.4217373692e-16
3.3422851562e+02 1.2259393134e-14 4.1117781754e-15 7.3099996440e-15 8.3761531467e-16
3.3447265625e+02 1.2226877827e-14 4.1059996193e-15 7.2755602271e-15 8.4531798079e-16
3.3471679688e+02 1.2246729386e-14 4.1068767869e-15 7.2952624190e-15 8.4459017967e-16
3.3496093750e+02 1.2270755154e-14 4.1102065013e-15 7.3071466921e-15 8.5340196098e-16
3.3520507812e+02 1.2233063239e-14 4.1189133409e-15 7.2701359093e-15 8.4401398915e-16
3.3544921875e+02 1.2259950767e-14 4.1363928818e-15 7.2866888087e-15 8.3686907621e-16
3.3569335938e+02 1.2266742719e-14 4.1338993367e-15 7.2937417988e-15 8.3910158326e-16
3.3593750000e+02 1.2290496377e-14 4.1267864851e-15 7.3189072555e-15 8.4480263657e-16
3.3618164062e+02 1.2280269348e-14 4.1094140483e-15 7.3141877376e-15 8.5666756193e-16
3.3642578125e+02 1.2230473845e-14 4.1150980414e-15 7.2681618727e-15 8.4721393134e-16
3.3666992188e+02 1.2213882996e-14 4.0914582780e-15 7.2806473240e-15 8.4177739415e-16
3.3691406250e+02 1.2236869581e-14 4.0885006388e-15 7.3176931558e-15 8.3067578681e-16
3.3715820312e+02 1.2261046064e-14 4.1099458718e-15 7.3152288865e-15 8.3587130554e-16
3.3740234375e+02 1.2279381279e-14 4.1240692578e-15 7.3107747481e-15 8.4453727347e-16
3.3764648438e+02 1.2269297824e-14 4.1336417229e-15 7.2851522086e-15 8.5050389285e-16
3.3789062500e+02 1.2259864531e-14 4.1465175900e-15 7.2640102021e-15 8.4933673918e-16
3.3813476562e+02 1.2218466949e-14 4.1193477018e-15 7.2644526035e-15 8.3466664332e-16
3.3837890625e+02 1.2225526081e-14 4.1269694433e-15 7.2701803377e-15 8.2837629956e-16
3.3862304688e+02 1.2248360265e-14 4.1239646578e-15 7.2883115769e-15 8.3608402994e-16
3.3886718750e+02 1.2250886411e-14 4.1155801265e-15 7.2875762632e-15 8.4773002123e-16
3.3911132812e+02 1.2271371622e-14 4.1389847998e-15 7.2801876148e-15 8.5219920704e-16
3.3935546875e+02 1.2267685629e-14 4.1410865838e-15 7.2735453338e-15 8.5305371156e-16
3.3959960938e+02 1.2287078237e-14 4.1293369630e-15 7.3024825018e-15 8.5525877255e-16
3.3984375000e+02 1.2272107678e-14 4.1380595261e-15 7.2901218820e-15 8.4392627032e-16
3.4008789062e+02 1.2270948180e-14 4.1262835281e-15 7.2989028822e-15 8.4576177010e-16
3.4033203125e+02 1.2252130403e-14 4.1168204420e-15 7.2969305326e-15 8.3837942791e-16
3.4057617188e+02 1.2241257184e-14 4.1234327594e-15 7.2861870608e-15 8.3163736391e-16
3.4082031250e+02 1.2252953729e-14 4.1232845084e-15 7.2915751928e-15 8.3809402745e-16
3.4106445312e+02 1.2233490104e-14 4.1307426744e-15 7.2597390703e-15 8.4300835953e-16
3.4130859375e+02 1.2215244896e-14 4.1176317776e-15 7.2557998400e-15 8.4181327878e-16
3.4155273438e+02 1.2215868199e-14 4.1201445209e-15 7.2588579132e-15 8.3686576495e-16
3.4179687500e+02 1.2232419706e-14 4.1286469921e-15 7.2722600275e-15 8.3151268657e-16
3.4204101562e+02 1.2248657553e-14 4.1129498188e-15 7.2939526335e-15 8.4175510102e-16
3.4228515625e+02 1.2240323486e-14 4.1221367449e-15 7.2666239125e-15 8.5156282865e-16
3.4252929688e+02 1.2206015225e-14 4.1118866754e-15 7.2606110182e-15 8.3351753167e-16
3.4277343750e+02 1.2249815435e-14 4.1090174370e-15 7.3099325854e-15 8.3086541280e-16
3.4301757812e+02 1.2261061086e-14 4.1118312393e-15 7.3181716219e-15 8.3105822440e-16
3.4326171875e+02 1.2227255780e-14 4.1157882087e-15 7.2828735812e-15 8.2859399036e-16
3.4350585938e+02 1.2218161706e-14 4.1071908064e-15 7.2787996417e-15 8.3217125811e-16
3.4375000000e+02 1.2234334195e-14 4.1073859808e-15 7.2919195164e-15 8.3502869746e-16
3.4399414062e+02 1.2217841728e-14 4.1250117811e-15 7.2508370220e-15 8.4199292506e-16
3.4423828125e+02 1.2212223106e-14 4.1290154074e-15 7.2399164686e-15 8.4329122957e-16
3.4448242188e+02 1.2216291062e-14 4.1392708630e-15 7.2401339783e-15 8.3688622104e-16
3.4472656250e+02 1.2207893058e-14 4.1364378326e-15 7.2308591289e-15 8.4059609613e-16
3.4497070312e+02 1.2243742593e-14 4.1332483742e-15 7.2789658804e-15 8.3152833798e-16
3.4521484375e+02 1.2274564333e-14 4.1199993020e-15 7.3237024093e-15 8.3086262183e-16
3.4545898438e+02 1.2261996445e-14 4.1150178936e-15 7.3093875872e-15 8.3759096404e-16
3.4570312500e+02 1.2228511660e-14 4.1021618398e-15 7.2865863935e-15 8.3976342648e-16
3.4594726562e+02 1.2237808283e-14 4.1054296564e-15 7.2817130679e-15 8.5066555907e-16
3.4619140625e+02 1.2239962535e-14 4.1012456046e-15 7.2940842159e-15 8.4463271399e-16
3.4643554688e+02 1.2241893933e-14 4.1114728331e-15 7.2896735920e-15 8.4074750815e-16
3.4667968750e+02 1.2230863825e-14 4.1115297519e-15 7.2856284204e-15 8.3370565262e-16
3.4692382812e+02 1.2267021266e-14 4.1305126739e-15 7.2914500307e-15 8.4505856178e-16
3.4716796875e+02 1.2256743107e-14 4.1376456913e-15 7.2778832141e-15 8.4121420187e-16
3.4741210938e+02 1.2256073302e-14 4.1162642991e-15 7.3074902930e-15 8.3231870945e-16
3.4765625000e+02 1.2277958407e-14 4.1060314568e-15 7.3309180263e-15 8.4100892404e-16
3.4790039062e+02 1.2272505421e-14 4.1173463705e-15 7.3158832527e-15 8.3927579738e-16
3.4814453125e+02 1.2240728755e-14 4.1219127745e-15 7.2830094360e-15 8.3580654405e-16
3.4838867188e+02 1.2261418496e-14 4.1215125480e-15 7.2993389761e-15 8.4056697178e-16
3.4863281250e+02 1.2281359183e-14 4.1241347020e-15 7.3175205908e-15 8.3970389029e-16
3.4887695312e+02 1.2262167128e-14 4.1349650518e-15 7.2865436279e-15 8.4065844865e-16
3.4912109375e+02 1.2245368474e-14 4.1235174940e-15 7.2775560072e-15 8.4429497263e-16
3.4936523438e+02 1.2261104193e-14 4.1227107523e-15 7.2987481342e-15 8.3964530662e-16
3.4960937500e+02 1.2284037016e-14 4.1232365640e-15 7.3065117911e-15 8.5428866121e-16
3.4985351562e+02 1.2300864975e-14 4.1299859642e-15 7.3178085281e-15 8.5307048229e-16
3.5009765625e+02 1.2253182268e-14 4.1273977835e-15 7.2945552319e-15 8.3122925300e-16
3.5034179688e+02 1.2223063998e-14 4.1149076094e-15 7.2752069317e-15 8.3294945672e-16
3.5058593750e+02 1.2236922738e-14 4.1226944594e-15 7.2723071633e-15 8.4192111536e-16
3.5083007812e+02 1.2299012580e-14 4.1368166542e-15 7.3192673848e-15 8.4292854103e-16
3.5107421875e+02 1.2296269438e-14 4.1425371828e-15 7.3191002086e-15 8.3463204664e-16
3.5131835938e+02 1.2245912196e-14 4.1335035295e-15 7.2773866216e-15 8.3502204488e-16
3.5156250000e+02 1.2249323251e-14 4.1256319738e-15 7.2809132266e-15 8.4277805017e-16
3.5180664062e+02 1.2271532045e-14 4.1297246988e-15 7.3013932839e-15 8.4041406208e-16
3.5205078125e+02 1.2250541118e-14 4.1306227611e-15 7.2911450179e-15 8.2877333911e-16
3.5229492188e+02 1.2258695695e-14 4.1280098315e-15 7.2968611800e-15 8.3382468344e-16
3.5253906250e+02 1.2260120248e-14 4.1273428256e-15 7.2987556992e-15 8.3402172339e-16
3.5278320312e+02 1.2250174175e-14 4.1266239019e-15 7.2895777278e-15 8.3397254576e-16
3.5302734375e+02 1.2236199089e-14 4.1252116898e-15 7.2818758995e-15 8.2911149977e-16
3.5327148438e+02 1.2246570772e-14 4.1293237508e-15 7.2846567019e-15 8.3259031880e-16
3.5351562500e+02 1.2253950531e-14 4.1228081004e-15 7.2871932112e-15 8.4394921920e-16
3.5375976562e+02 1.2271763621e-14 4.1247908282e-15 7.2976987661e-15 8.4927402631e-16
3.5400390625e+02 1.2241215638e-14 4.1228236192e-15 7.2838807665e-15 8.3451125198e-16
3.5424804688e+02 1.2237771366e-14 4.1140276474e-15 7.2905434598e-15 8.3320025848e-16
3.5449218750e+02 1.2220703262e-14 4.1117931018e-15 7.2734949252e-15 8.3541523530e-16
3.5473632812e+02 1.2243187732e-14 4.1076705012e-15 7.2998471005e-15 8.3567013057e-16
3.5498046875e+02 1.2240879855e-14 4.1078678839e-15 7.2937621768e-15 8.3924979417e-16
3.5522460938e+02 1.2229011846e-14 4.1252144253e-15 7.2687440897e-15 8.3505333051e-16
3.5546875000e+02 1.2256817445e-14 4.1401454549e-15 7.2790001935e-15 8.3767179687e-16
3.5571289062e+02 1.2251489300e-14 4.1237292228e-15 7.2892841123e-15 8.3847596512e-16
3.5595703125e+02 1.2257826611e-14 4.1176934694e-15 7.3030797938e-15 8.3705334763e-16
3.5620117188e+02 1.2244742779e-14 4.1276389034e-15 7.2782051464e-15 8.3889872881e-16
3.5644531250e+02 1.2255207921e-14 4.1462943333e-15 7.2700490087e-15 8.3886457927e-16
3.5668945312e+02 1.2236008541e-14 4.1341879190e-15 7.2640921529e-15 8.3772846917e-16
3.5693359375e+02 1.2230425481e-14 4.1166644124e-15 7.2665015786e-15 8.4725948979e-16
3.5717773438e+02 1.2272561266e-14 4.1210520635e-15 7.2911659593e-15 8.6034324314e-16
3.5742187500e+02 1.2275090657e-14 4.1212203181e-15 7.3154166390e-15 8.3845369966e-16
3.5766601562e+02 1.2257311701e-14 4.1210510996e-15 7.2930568673e-15 8.4320373439e-16
3.5791015625e+02 1.2230976420e-14 4.1076452799e-15 7.2720839718e-15 8.5124716846e-16
3.5815429688e+02 1.2204879838e-14 4.1106574280e-15 7.2524167001e-15 8.4180570982e-16
3.5839843750e+02 1.2237275320e-14 4.1273807031e-15 7.2665691152e-15 8.4332550151e-16
3.5864257812e+02 1.2314791476e-14 4.1660484289e-15 7.3141113861e-15 8.3463166088e-16
3.5888671875e+02 1.2294570267e-14 4.1567507539e-15 7.3047762876e-15 8.3304322563e-16
3.5913085938e+02 1.2259731009e-14 4.1325156205e-15 7.2939154199e-15 8.3329996818e-16
3.5937500000e+02 1.2232168830e-14 4.1282430688e-15 7.2726927940e-15 8.3123296742e-16
3.5961914062e+02 1.2200098641e-14 4.1199676629e-15 7.2482039571e-15 8.3192702097e-16
3.5986328125e+02 1.2260892843e-14 4.1335805572e-15 7.2898948208e-15 8.3741746524e-16
3.6010742188e+02 1.2270179412e-14 4.1248987835e-15 7.2976280275e-15 8.4765260118e-16
3.6035156250e+02 1.2239428320e-14 4.1211259659e-15 7.2747473544e-15 8.4355499948e-16
3.6059570312e+02 1.2225347313e-14 4.1333225665e-15 7.2561064578e-15 8.3591828844e-16
3.6083984375e+02 1.2201105058e-14 4.1203964193e-15 7.2472690194e-15 8.3343961955e-16
3.6108398438e+02 1.2257202429e-14 4.1345416582e-15 7.2939246267e-15 8.2873614440e-16
3.6132812500e+02 1.2273096556e-14 4.1376718618e-15 7.3065752223e-15 8.2884947145e-16
3.6157226562e+02 1.2273429334e-14 4.1369361790e-15 7.3039106406e-15 8.3258251447e-16
3.6181640625e+02 1.2258352035e-14 4.1374619035e-15 7.2849303550e-15 8.3595977661e-16
3.6206054688e+02 1.2267920557e-14 4.1220705696e-15 7.3019049473e-15 8.4394503970e-16
3.6230468750e+02 1.2259492718e-14 4.1227744588e-15 7.2863581423e-15 8.5036011729e-16
3.6254882812e+02 1.2279604563e-14 4.1329553810e-15 7.2982301358e-15 8.4841904629e-16
3.6279296875e+02 1.2225065335e-14 4.1178797975e-15 7.2704806160e-15 8.3670492149e-16
3.6303710938e+02 1.2245877364e-14 4.1426589454e-15 7.2691786816e-15 8.3403973690e-16
3.6328125000e+02 1.2257523781e-14 4.1412407836e-15 7.2813306363e-15 8.3495236070e-16
3.6352539062e+02 1.2255074402e-14 4.1328362845e-15 7.2760594902e-15 8.4617862700e-16
3.6376953125e+02 1.2240287122e-14 4.1267379200e-15 7.2681582260e-15 8.4539097631e-16
3.6401367188e+02 1.2225374534e-14 4.1383370110e-15 7.2517767534e-15 8.3526076927e-16
3.6425781250e+02 1.2194639372e-14 4.1188747898e-15 7.2506896329e-15 8.2507494926e-16
3.6450195312e+02 1.2227353326e-14 4.1060932330e-15 7.2830959454e-15 8.3816414774e-16
3.6474609375e+02 1.2243702434e-14 4.1206173582e-15 7.2763167101e-15 8.4676836559e-16
3.6499023438e+02 1.2250899014e-14 4.1183726424e-15 7.2882650579e-15 8.4426131396e-16
3.6523437500e+02 1.2213883854e-14 4.1135549780e-15 7.2482073942e-15 8.5212148220e-16
3.6547851562e+02 1.2192818890e-14 4.1075920670e-15 7.2300832128e-15 8.5514360964e-16
3.6572265625e+02 1.2203185432e-14 4.1222716366e-15 7.2386760658e-15 8.4223772934e-16
3.6596679688e+02 1.2229945984e-14 4.1144333624e-15 7.2740283539e-15 8.4148426807e-16
3.6621093750e+02 1.2247376138e-14 4.1115911526e-15 7.2878525078e-15 8.4793247740e-16
3.6645507812e+02 1.2256171074e-14 4.1274576775e-15 7.2819518177e-15 8.4676157906e-16
3.6669921875e+02 1.2250096716e-14 4.1329597401e-15 7.2705574106e-15 8.4657956521e-16
3.6694335938e+02 1.2242889549e-14 4.1222208460e-15 7.2805181392e-15 8.4015056370e-16
3.6718750000e+02 1.2267560435e-14 4.1231800921e-15 7.3052300854e-15 8.3915025716e-16
3.6743164062e+02 1.2240118845e-14 4.1358558674e-15 7.2667872092e-15 8.3747576805e-16
3.6767578125e+02 1.2192156240e-14 4.1161706427e-15 7.2474279179e-15 8.2855767973e-16
3.6791992188e+02 1.2190782113e-14 4.1152700857e-15 7.2494459866e-15 8.2606604087e-16
3.6816406250e+02 1.2202394162e-14 4.1090015437e-15 7.2572640578e-15 8.3612856015e-16
3.6840820312e+02 1.2262113954e-14 4.1203570959e-15 7.2987415342e-15 8.4301532399e-16
3.6865234375e+02 1.2271730742e-14 4.1307440077e-15 7.2975431059e-15 8.4344362842e-16
3.6889648438e+02 1.2239128389e-14 4.1142825881e-15 7.2893426942e-15 8.3550310639e-16
3.6914062500e+02 1.2246327313e-14 4.1333843058e-15 7.2802960637e-15 8.3264694375e-16
3.6938476562e+02 1.2235312468e-14 4.1459822391e-15 7.2545610187e-15 8.3476921005e-16
3.6962890625e+02 1.2215126993e-14 4.1301879249e-15 7.2533624209e-15 8.3157664682e-16
3.6987304688e+02 1.2245279367e-14 4.1238113722e-15 7.2733657618e-15 8.4810223256e-16
3.7011718750e+02 1.2247650723e-14 4.1290611983e-15 7.2752596380e-15 8.4332988681e-16
3.7036132812e+02 1.2250653586e-14 4.1369666124e-15 7.2785816824e-15 8.3510529092e-16
3.7060546875e+02 1.2265841971e-14 4.1269772645e-15 7.2993482418e-15 8.3951646437e-16
3.7084960938e+02 1.2248817986e-14 4.1274413707e-15 7.2727487747e-15 8.4862784046e-16
3.7109375000e+02 1.2262009434e-14 4.1312917337e-15 7.2835857893e-15 8.4713191047e-16
3.7133789062e+02 1.2265898150e-14 4.1342376313e-15 7.2874259044e-15 8.4423461405e-16
3.7158203125e+02 1.2235309471e-14 4.1306555925e-15 7.2649088977e-15 8.3974498084e-16
3.7182617188e+02 1.2241566166e-14 4.1283574361e-15 7.2659750358e-15 8.4723369403e-16
3.7207031250e+02 1.2243389414e-14 4.1223092147e-15 7.2725472895e-15 8.4853291024e-16
3.7231445312e+02 1.2226063702e-14 4.1339790623e-15 7.2536008393e-15 8.3848380064e-16
3.7255859375e+02 1.2244152080e-14 4.1387124510e-15 7.2614902290e-15 8.4394939954e-16
3.7280273438e+02 1.2245916959e-14 4.1309939139e-15 7.2651768395e-15 8.4974620602e-16
3.7304687500e+02 1.2200477378e-14 4.1159305742e-15 7.2343230331e-15 8.5022377076e-16
3.7329101562e+02 1.2205877302e-14 4.1173188018e-15 7.2433193442e-15 8.4523915616e-16
3.7353515625e+02 1.2211975299e-14 4.1313449016e-15 7.2397938926e-15 8.4083650451e-16
3.7377929688e+02 1.2214441379e-14 4.1234406731e-15 7.2628762628e-15 8.2812444292e-16
3.7402343750e+02 1.2225051720e-14 4.1146980194e-15 7.2880611513e-15 8.2229254924e-16
3.7426757812e+02 1.2252071845e-14 4.1126826616e-15 7.2988239310e-15 8.4056525227e-16
3.7451171875e+02 1.2228543706e-14 4.1163471214e-15 7.2771729487e-15 8.3502363553e-16
3.7475585938e+02 1.2241738450e-14 4.1155821427e-15 7.2980475146e-15 8.2810879246e-16
3.7500000000e+02 1.2227942937e-14 4.1363095631e-15 7.2630776489e-15 8.2855572464e-16
3.7524414062e+02 1.2255904302e-14 4.1378866673e-15 7.2758830088e-15 8.4213462545e-16
3.7548828125e+02 1.2259157571e-14 4.1285347056e-15 7.2884074579e-15 8.4221540763e-16
3.7573242188e+02 1.2215725964e-14 4.1018361552e-15 7.2794807401e-15 8.3440906823e-16
3.7597656250e+02 1.2217563307e-14 4.1203744332e-15 7.2637790232e-15 8.3340985009e-16
3.7622070312e+02 1.2231517609e-14 4.1289507673e-15 7.2687985470e-15 8.3376829505e-16
3.7646484375e+02 1.2246380272e-14 4.1112449855e-15 7.2970358515e-15 8.3809943523e-16
3.7670898438e+02 1.2217717117e-14 4.1016551848e-15 7.2817667626e-15 8.3429516935e-16
3.7695312500e+02 1.2213893527e-14 4.1077605822e-15 7.2676451174e-15 8.3848782745e-16
3.7719726562e+02 1.2239724265e-14 4.1195714282e-15 7.2749948148e-15 8.4515802156e-16
3.7744140625e+02 1.2244740624e-14 4.1339757785e-15 7.2589109589e-15 8.5185388684e-16
3.7768554688e+02 1.2271260119e-14 4.1364826331e-15 7.2848414120e-15 8.4993607420e-16
3.7792968750e+02 1.2255145295e-14 4.1399811995e-15 7.2651886243e-15 8.4997547104e-16
3.7817382812e+02 1.2223000483e-14 4.1287308773e-15 7.2444895811e-15 8.4978002434e-16
3.7841796875e+02 1.2243412140e-14 4.1332576490e-15 7.2608826231e-15 8.4927186747e-16
3.7866210938e+02 1.2251984636e-14 4.1334953951e-15 7.2796796115e-15 8.3880962938e-16
3.7890625000e+02 1.2204972391e-14 4.1119744155e-15 7.2630896079e-15 8.2990836763e-16
3.7915039062e+02 1.2217061550e-14 4.1056934986e-15 7.2783661128e-15 8.3300193914e-16
3.7939453125e+02 1.2232624255e-14 4.1207298753e-15 7.2734885968e-15 8.3840578308e-16
3.7963867188e+02 1.2269904681e-14 4.1443306234e-15 7.2838933389e-15 8.4168071829e-16
3.7988281250e+02 1.2255973485e-14 4.1235299003e-15 7.2828181639e-15 8.4962542060e-16
3.8012695312e+02 1.2261682418e-14 4.1323907414e-15 7.2863246086e-15 8.4296706834e-16
3.8037109375e+02 1.2247618125e-14 4.1399507725e-15 7.2641550649e-15 8.4351228803e-16
3.8061523438e+02 1.2247615459e-14 4.1258825131e-15 7.2758335449e-15 8.4589940089e-16
3.8085937500e+02 1.2234536120e-14 4.1084889455e-15 7.2867605869e-15 8.3928658741e-16
3.8110351562e+02 1.2264624403e-14 4.1095831777e-15 7.3123959786e-15 8.4264524714e-16
3.8134765625e+02 1.2261561945e-14 4.1138570830e-15 7.3019714499e-15 8.4573341248e-16
3.8159179688e+02 1.2275561641e-14 4.1132478720e-15 7.3204014408e-15 8.4191232775e-16
3.8183593750e+02 1.2232302816e-14 4.1201890201e-15 7.2800200288e-15 8.3209376698e-16
3.8208007812e+02 1.2257452163e-14 4.1213773954e-15 7.2912762348e-15 8.4479853267e-16
3.8232421875e+02 1.2275568762e-14 4.1546784837e-15 7.2778317957e-15 8.4305848212e-16
3.8256835938e+02 1.2237842844e-14 4.1369894024e-15 7.2487758850e-15 8.5207755631e-16
3.8281250000e+02 1.2242666320e-14 4.1266574130e-15 7.2582191304e-15 8.5778977654e-16
3.8305664062e+02 1.2249736107e-14 4.1212344886e-15 7.2856472966e-15 8.4285432140e-16
3.8330078125e+02 1.2232791976e-14 4.1176245745e-15 7.2718248717e-15 8.4334252949e-16
3.8354492188e+02 1.2198533442e-14 4.1238421008e-15 7.2303402073e-15 8.4435113395e-16
3.8378906250e+02 1.2240543900e-14 4.1159956122e-15 7.2739517934e-15 8.5059649433e-16
3.8403320312e+02 1.2220552107e-14 4.1213979675e-15 7.2599367973e-15 8.3921734178e-16
3.8427734375e+02 1.2232545971e-14 4.1292461105e-15 7.2694388351e-15 8.3386102558e-16
3.8452148438e+02 1.2254172634e-14 4.1361528118e-15 7.2753452104e-15 8.4267461150e-16
3.8476562500e+02 1.2236738845e-14 4.1255860209e-15 7.2746794096e-15 8.3647341439e-16
3.8500976562e+02 1.2220570866e-14 4.1243725983e-15 7.2578593084e-15 8.3833895959e-16
3.8525390625e+02 1.2226996277e-14 4.1321062560e-15 7.2515376618e-15 8.4335235932e-16
3.8549804688e+02 1.2251809687e-14 4.1498820054e-15 7.2627262368e-15 8.3920144490e-16
3.8574218750e+02 1.2255280947e-14 4.1401997483e-15 7.2723631047e-15 8.4271809356e-16
3.8598632812e+02 1.2239658576e-14 4.1287358891e-15 7.2710614158e-15 8.3986127099e-16
3.8623046875e+02 1.2199551005e-14 4.1112188626e-15 7.2529013753e-15 8.3543076683e-16
3.8647460938e+02 1.2217073992e-14 4.1195124112e-15 7.2583352937e-15 8.3922628661e-16
3.8671875000e+02 1.2267714763e-14 4.1442999574e-15 7.2786582249e-15 8.4475658061e-16
3.8696289062e+02 1.2249885275e-14 4.1291183464e-15 7.2822144697e-15 8.3855245912e-16
3.8720703125e+02 1.2262574982e-14 4.1250842926e-15 7.3072645018e-15 8.3022618723e-16
3.8745117188e+02 1.2254471633e-14 4.1236928230e-15 7.2955704831e-15 8.3520832702e-16
3.8769531250e+02 1.2222455147e-14 4.1111686352e-15 7.2757883869e-15 8.3549812494e-16
3.8793945312e+02 1.2258642736e-14 4.1238994184e-15 7.2911732996e-15 8.4357001775e-16
3.8818359375e+02 1.2238800220e-14 4.1302342032e-15 7.2766402882e-15 8.3192572875e-16
3.8842773438e+02 1.2263385409e-14 4.1443345822e-15 7.2904633948e-15 8.2858743224e-16
3.8867187500e+02 1.2271787439e-14 4.1270353687e-15 7.3072227611e-15 8.3752930885e-16
3.8891601562e+02 1.2258299343e-14 4.1188796627e-15 7.2932893729e-15 8.4613030739e-16
3.8916015625e+02 1.2244847048e-14 4.1276944591e-15 7.2832311283e-15 8.3392146034e-16
3.8940429688e+02 1.2241672655e-14 4.1218101590e-15 7.2874238566e-15 8.3243863913e-16
3.8964843750e+02 1.2216311320e-14 4.1067602998e-15 7.2787336085e-15 8.3081741158e-16
3.8989257812e+02 1.2236322411e-14 4.1257980854e-15 7.2798007256e-15 8.3072360041e-16
3.9013671875e+02 1.2249104236e-14 4.1374096625e-15 7.2843019882e-15 8.2739258546e-16
3.9038085938e+02 1.2243111805e-14 4.1423072278e-15 7.2713575033e-15 8.2944707437e-16
3.9062500000e+02 1.2228352523e-14 4.1471548225e-15 7.2468829397e-15 8.3431476068e-16
3.9086914062e+02 1.2212258108e-14 4.1241987623e-15 7.2449479757e-15 8.4311136963e-16
3.9111328125e+02 1.2205135643e-14 4.1202904636e-15 7.2428330092e-15 8.4201217067e-16
3.9135742188e+02 1.2245422177e-14 4.1283407869e-15 7.2767637098e-15 8.4031768019e-16
3.9160156250e+02 1.2265008622e-14 4.1378131220e-15 7.2928390546e-15 8.3435644505e-16
3.9184570312e+02 1.2246062590e-14 4.1272420358e-15 7.2769647149e-15 8.4185583911e-16
3.9208984375e+02 1.2228789673e-14 4.1225028519e-15 7.2549622951e-15 8.5132452625e-16
3.9233398438e+02 1.2217032295e-14 4.1270308326e-15 7.2518992231e-15 8.3810223951e-16
3.9257812500e+02 1.2201735902e-14 4.1102960413e-15 7.2599141778e-15 8.3152568341e-16
3.9282226562e+02 1.2182604528e-14 4.0854144253e-15 7.2547706866e-15 8.4241941592e-16
3.9306640625e+02 1.2204152707e-14 4.1100747357e-15 7.2561133525e-15 8.3796461922e-16
3.9331054688e+02 1.2232003626e-14 4.1388701999e-15 7.2536496553e-15 8.3948377062e-16
3.9355468750e+02 1.2248308552e-14 4.1471717016e-15 7.2579716226e-15 8.4316522740e-16
3.9379882812e+02 1.2219927369e-14 4.1234197931e-15 7.2604845208e-15 8.3602305493e-16
3.9404296875e+02 1.2220697231e-14 4.1156645309e-15 7.2595086376e-15 8.4552406212e-16
3.9428710938e+02 1.2223471279e-14 4.1278985201e-15 7.2620348718e-15 8.3353788699e-16
3.9453125000e+02 1.2196028401e-14 4.1486655882e-15 7.2200826945e-15 8.2728011865e-16
3.9477539062e+02 1.2246997108e-14 4.1538322632e-15 7.2573129731e-15 8.3585187215e-16
3.9501953125e+02 1.2238829042e-14 4.1314252437e-15 7.2692729470e-15 8.3813085080e-16
3.9526367188e+02 1.2231382937e-14 4.1405001263e-15 7.2586948542e-15 8.3218795674e-16
3.9550781250e+02 1.2238786995e-14 4.1398167451e-15 7.2579840740e-15 8.4098617623e-16
3.9575195312e+02 1.2215924698e-14 4.1247631695e-15 7.2449439034e-15 8.4621762475e-16
3.9599609375e+02 1.2218472259e-14 4.1138325293e-15 7.2470157014e-15 8.5762402824e-16
3.9624023438e+02 1.2246408558e-14 4.1204295956e-15 7.2803651112e-15 8.4561385088e-16
3.9648437500e+02 1.2261959419e-14 4.1244084175e-15 7.2951241421e-15 8.4242685923e-16
3.9672851562e+02 1.2241923214e-14 4.1309467031e-15 7.2717488731e-15 8.3922763765e-16
3.9697265625e+02 1.2207065253e-14 4.1269690910e-15 7.2451305640e-15 8.3496559815e-16
3.9721679688e+02 1.2230438089e-14 4.1188795600e-15 7.2766901926e-15 8.3486833695e-16
3.9746093750e+02 1.2270757302e-14 4.1205937915e-15 7.3211753429e-15 8.2898816805e-16
3.9770507812e+02 1.2271554618e-14 4.1414246692e-15 7.3040473896e-15 8.2608255887e-16
3.9794921875e+02 1.2262466854e-14 4.1402504271e-15 7.2876024470e-15 8.3461397956e-16
3.9819335938e+02 1.2271254634e-14 4.1473763372e-15 7.2811940042e-15 8.4268429262e-16
3.9843750000e+02 1.2260440212e-14 4.1510787696e-15 7.2682608793e-15 8.4110056268e-16
3.9868164062e+02 1.2236970654e-14 4.1253882010e-15 7.2712147734e-15 8.4036767951e-16
3.9892578125e+02 1.2238835563e-14 4.1133684882e-15 7.2816191146e-15 8.4384795981e-16
3.9916992188e+02 1.2253802839e-14 4.1264818797e-15 7.2848444217e-15 8.4247653765e-16
3.9941406250e+02 1.2254097737e-14 4.1199845293e-15 7.2922749221e-15 8.4183828533e-16
3.9965820312e+02 1.2242563695e-14 4.1118232467e-15 7.2973434024e-15 8.3339704609e-16
