# freq_THz  G_total_s  G_B_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_partials=True
3.3422851562e+02 2.0363802746e-14 3.6243592827e-15 4.5370755695e-15 1.2202367894e-14
3.3447265625e+02 2.0127381363e-14 3.5408383167e-15 4.5223320197e-15 1.2064211027e-14
3.3471679688e+02 1.9904868114e-14 3.4660920895e-15 4.5093375007e-15 1.1929438524e-14
3.3496093750e+02 1.9733179253e-14 3.4151926757e-15 4.5014879005e-15 1.1816498677e-14
3.3520507812e+02 1.9629056492e-14 3.3917929198e-15 4.4977230813e-15 1.1739540491e-14
3.3544921875e+02 1.9641381807e-14 3.4072201805e-15 4.4966722120e-15 1.1737489415e-14
3.3569335938e+02 1.9770970901e-14 3.4574660877e-15 4.4980707806e-15 1.1815434033e-14
3.3593750000e+02 1.9911831761e-14 3.5050048977e-15 4.5002726212e-15 1.1906554242e-14
3.3618164062e+02 1.9951713136e-14 3.5135282019e-15 4.5006026876e-15 1.1937582246e-14
3.3642578125e+02 1.9903244804e-14 3.4915899530e-15 4.4994713920e-15 1.1912183459e-14
3.3666992188e+02 1.9854414075e-14 3.4717163109e-15 4.5006308693e-15 1.1882066895e-14
3.3691406250e+02 1.9814691316e-14 3.4563790689e-15 4.5056340057e-15 1.1852678241e-14
3.3715820312e+02 1.9722848609e-14 3.4233949903e-15 4.5111393567e-15 1.1788314262e-14
3.3740234375e+02 1.9584036855e-14 3.3743648439e-15 4.5133070063e-15 1.1696365005e-14
3.3764648438e+02 1.9473851785e-14 3.3354989641e-15 4.5116439113e-15 1.1626708909e-14
3.3789062500e+02 1.9413284858e-14 3.3146457731e-15 4.5069065079e-15 1.1591732577e-14
3.3813476562e+02 1.9330470083e-14 3.2883652163e-15 4.4977252715e-15 1.1544379595e-14
3.3837890625e+02 1.9163361634e-14 3.2359092917e-15 4.4826432477e-15 1.1444809094e-14
3.3862304688e+02 1.8964439233e-14 3.1732665996e-15 4.4661037157e-15 1.1325068917e-14
3.3886718750e+02 1.8861021926e-14 3.1408262252e-15 4.4573469441e-15 1.1262848757e-14
3.3911132812e+02 1.8901644162e-14 3.1544823930e-15 4.4602049901e-15 1.1286956779e-14
3.3935546875e+02 1.9001967211e-14 3.1876572248e-15 4.4687503202e-15 1.1345559666e-14
3.3959960938e+02 1.9072665249e-14 3.2115385643e-15 4.4752896329e-15 1.1385837052e-14
3.3984375000e+02 1.9123923111e-14 3.2288527285e-15 4.4781695932e-15 1.1416900789e-14
3.4008789062e+02 1.9205911642e-14 3.2561156306e-15 4.4804494520e-15 1.1469346560e-14
3.4033203125e+02 1.9312121282e-14 3.2934268459e-15 4.4839846551e-15 1.1534709781e-14
3.4057617188e+02 1.9377593172e-14 3.3218058862e-15 4.4864091323e-15 1.1569378153e-14
3.4082031250e+02 1.9357258030e-14 3.3250194559e-15 4.4846222378e-15 1.1547616337e-14
3.4106445312e+02 1.9293299420e-14 3.3117772965e-15 4.4804708805e-15 1.1501051243e-14
3.4130859375e+02 1.9271704490e-14 3.3061761269e-15 4.4792496294e-15 1.1486278734e-14
3.4155273438e+02 1.9301828198e-14 3.3114164482e-15 4.4815454218e-15 1.1508866328e-14
3.4179687500e+02 1.9290872883e-14 3.2999422074e-15 4.4810500026e-15 1.1509880673e-14
3.4204101562e+02 1.9166437587e-14 3.2514360276e-15 4.4727328504e-15 1.1442268709e-14
3.4228515625e+02 1.8976135845e-14 3.1848051419e-15 4.4594769727e-15 1.1331853730e-14
3.4252929688e+02 1.8822184997e-14 3.1348126213e-15 4.4483214407e-15 1.1239050935e-14
3.4277343750e+02 1.8747970050e-14 3.1133446834e-15 4.4430738662e-15 1.1191551501e-14
3.4301757812e+02 1.8735258061e-14 3.1106716218e-15 4.4428250607e-15 1.1181761379e-14
3.4326171875e+02 1.8756509605e-14 3.1155248323e-15 4.4451091245e-15 1.1195875648e-14
3.4350585938e+02 1.8786204714e-14 3.1196128040e-15 4.4479754226e-15 1.1218616488e-14
3.4375000000e+02 1.8802918968e-14 3.1186729045e-15 4.4501514412e-15 1.1234094622e-14
3.4399414062e+02 1.8808716455e-14 3.1182503785e-15 4.4509525394e-15 1.1239513537e-14
3.4423828125e+02 1.8826806037e-14 3.1285671234e-15 4.4510896986e-15 1.1247149215e-14
3.4448242188e+02 1.8859275705e-14 3.1468825364e-15 4.4522469014e-15 1.1260146267e-14
3.4472656250e+02 1.8841686763e-14 3.1462979514e-15 4.4530594980e-15 1.1242329313e-14
3.4497070312e+02 1.8681381435e-14 3.0940971145e-15 4.4480979392e-15 1.1139186382e-14
3.4521484375e+02 1.8380046216e-14 2.9913608188e-15 4.4348670517e-15 1.0953818346e-14
3.4545898438e+02 1.8064374955e-14 2.8805808748e-15 4.4187341812e-15 1.0765059899e-14
3.4570312500e+02 1.7866187301e-14 2.8071854004e-15 4.4083522445e-15 1.0650649657e-14
3.4594726562e+02 1.7823668179e-14 2.7866885325e-15 4.4087364903e-15 1.0628243157e-14
3.4619140625e+02 1.7891018514e-14 2.8055689252e-15 4.4178811511e-15 1.0667568438e-14
3.4643554688e+02 1.7993805028e-14 2.8396099196e-15 4.4280910411e-15 1.0726104067e-14
3.4667968750e+02 1.8071656592e-14 2.8682701787e-15 4.4321710227e-15 1.0771215391e-14
3.4692382812e+02 1.8100296772e-14 2.8816527555e-15 4.4290248158e-15 1.0789619200e-14
3.4716796875e+02 1.8104190126e-14 2.8863991984e-15 4.4234559509e-15 1.0794334977e-14
3.4741210938e+02 1.8124750120e-14 2.8957279375e-15 4.4204819350e-15 1.0808540247e-14
3.4765625000e+02 1.8154126580e-14 2.9063886378e-15 4.4197075339e-15 1.0828030408e-14
3.4790039062e+02 1.8142325523e-14 2.9015180121e-15 4.4172800561e-15 1.0823527455e-14
3.4814453125e+02 1.8077708507e-14 2.8776217060e-15 4.4126229594e-15 1.0787463841e-14
3.4838867188e+02 1.8014509936e-14 2.8533094102e-15 4.4094258485e-15 1.0751774677e-14
3.4863281250e+02 1.8002507660e-14 2.8466918719e-15 4.4098141605e-15 1.0746001628e-14
3.4887695312e+02 1.8011258650e-14 2.8501799607e-15 4.4107304916e-15 1.0750348198e-14
3.4912109375e+02 1.7968280884e-14 2.8406467790e-15 4.4082062187e-15 1.0719427886e-14
3.4936523438e+02 1.7864138286e-14 2.8117848312e-15 4.4032464902e-15 1.0649106964e-14
3.4960937500e+02 1.7750308193e-14 2.7754019542e-15 4.3997548031e-15 1.0575151435e-14
3.4985351562e+02 1.7654228521e-14 2.7386450750e-15 4.3980805358e-15 1.0517502910e-14
3.5009765625e+02 1.7574346080e-14 2.7035773485e-15 4.3953736626e-15 1.0475395069e-14
3.5034179688e+02 1.7534427946e-14 2.6820932224e-15 4.3919882168e-15 1.0460346507e-14
3.5058593750e+02 1.7575978784e-14 2.6921841462e-15 4.3924207444e-15 1.0491373894e-14
3.5083007812e+02 1.7688577222e-14 2.7337709046e-15 4.3981362376e-15 1.0556670079e-14
3.5107421875e+02 1.7783878528e-14 2.7760133750e-15 4.4037265686e-15 1.0604138584e-14
3.5131835938e+02 1.7781092982e-14 2.7852006539e-15 4.4033498912e-15 1.0592542437e-14
3.5156250000e+02 1.7693090072e-14 2.7601004929e-15 4.3974886364e-15 1.0535500943e-14
3.5180664062e+02 1.7591996228e-14 2.7251933485e-15 4.3907115448e-15 1.0476091334e-14
3.5205078125e+02 1.7528011850e-14 2.7000997157e-15 4.3862465543e-15 1.0441665580e-14
3.5229492188e+02 1.7501748095e-14 2.6862354872e-15 4.3844982788e-15 1.0431014329e-14
3.5253906250e+02 1.7494678519e-14 2.6780077010e-15 4.3847743033e-15 1.0431896514e-14
3.5278320312e+02 1.7504047279e-14 2.6762333987e-15 4.3865353191e-15 1.0441278562e-14
3.5302734375e+02 1.7534504760e-14 2.6849561219e-15 4.3887057454e-15 1.0460842893e-14
3.5327148438e+02 1.7566702943e-14 2.6993844622e-15 4.3894085446e-15 1.0477909936e-14
3.5351562500e+02 1.7559369987e-14 2.7049262785e-15 4.3876118694e-15 1.0466831840e-14
3.5375976562e+02 1.7499254188e-14 2.6937822065e-15 4.3844383613e-15 1.0421033620e-14
3.5400390625e+02 1.7425474654e-14 2.6744684701e-15 4.3820137323e-15 1.0368992451e-14
3.5424804688e+02 1.7371401619e-14 2.6550060412e-15 4.3803198634e-15 1.0336075715e-14
3.5449218750e+02 1.7322382997e-14 2.6322561331e-15 4.3763535718e-15 1.0313773292e-14
3.5473632812e+02 1.7266851073e-14 2.6087837122e-15 4.3685553246e-15 1.0289512037e-14
3.5498046875e+02 1.7230295196e-14 2.5983009835e-15 4.3596673958e-15 1.0272326817e-14
3.5522460938e+02 1.7229452739e-14 2.6053199393e-15 4.3531520804e-15 1.0270980719e-14
3.5546875000e+02 1.7233026042e-14 2.6135683817e-15 4.3494974813e-15 1.0269960179e-14
3.5571289062e+02 1.7185586884e-14 2.5992358844e-15 4.3469329526e-15 1.0239418047e-14
3.5595703125e+02 1.7072309042e-14 2.5563051039e-15 4.3441153221e-15 1.0171888616e-14
3.5620117188e+02 1.6944952517e-14 2.5053291877e-15 4.3413588582e-15 1.0098264471e-14
3.5644531250e+02 1.6864839275e-14 2.4711894398e-15 4.3396652511e-15 1.0053984584e-14
3.5668945312e+02 1.6844412318e-14 2.4598283959e-15 4.3396183812e-15 1.0044965541e-14
3.5693359375e+02 1.6853140272e-14 2.4601507427e-15 4.3411521472e-15 1.0051837382e-14
3.5717773438e+02 1.6843469333e-14 2.4561425013e-15 4.3430025814e-15 1.0044324251e-14
3.5742187500e+02 1.6779047779e-14 2.4371020160e-15 4.3427452989e-15 9.9992004641e-15
3.5766601562e+02 1.6675211454e-14 2.4079529465e-15 4.3395480050e-15 9.9277105026e-15
3.5791015625e+02 1.6597580071e-14 2.3878185528e-15 4.3364455641e-15 9.8733159546e-15
3.5815429688e+02 1.6603927887e-14 2.3927980098e-15 4.3373883413e-15 9.8737415360e-15
3.5839843750e+02 1.6684950224e-14 2.4179569820e-15 4.3421935983e-15 9.9247996438e-15
3.5864257812e+02 1.6761809421e-14 2.4381113895e-15 4.3468600598e-15 9.9768379718e-15
3.5888671875e+02 1.6767816168e-14 2.4347182783e-15 4.3491387483e-15 9.9839591410e-15
3.5913085938e+02 1.6717404870e-14 2.4147904132e-15 4.3506005145e-15 9.9520139420e-15
3.5937500000e+02 1.6662801571e-14 2.3945292426e-15 4.3524669684e-15 9.9158053604e-15
3.5961914062e+02 1.6631037544e-14 2.3814014596e-15 4.3534171381e-15 9.8962189461e-15
3.5986328125e+02 1.6626170211e-14 2.3772314133e-15 4.3524027455e-15 9.8965360526e-15
3.6010742188e+02 1.6629207628e-14 2.3768141729e-15 4.3498566034e-15 9.9025368517e-15
3.6035156250e+02 1.6590429166e-14 2.3635442980e-15 4.3457717692e-15 9.8811130990e-15
3.6059570312e+02 1.6483659384e-14 2.3284552987e-15 4.3398970917e-15 9.8153069938e-15
3.6083984375e+02 1.6354033268e-14 2.2871524738e-15 4.3337943108e-15 9.7330864832e-15
3.6108398438e+02 1.6263969428e-14 2.2595146058e-15 4.3299670457e-15 9.6744877768e-15
3.6132812500e+02 1.6224428878e-14 2.2463605739e-15 4.3290440867e-15 9.6490242179e-15
3.6157226562e+02 1.6212391453e-14 2.2394413863e-15 4.3293966287e-15 9.6435534384e-15
3.6181640625e+02 1.6211072503e-14 2.2362041685e-15 4.3288491942e-15 9.6460191401e-15
3.6206054688e+02 1.6209642925e-14 2.2360629785e-15 4.3264819231e-15 9.6470980230e-15
3.6230468750e+02 1.6204719103e-14 2.2384399510e-15 4.3237384692e-15 9.6425406828e-15
3.6254882812e+02 1.6213958859e-14 2.2477082327e-15 4.3229855655e-15 9.6432650611e-15
3.6279296875e+02 1.6263466316e-14 2.2696662488e-15 4.3248237038e-15 9.6689763635e-15
3.6303710938e+02 1.6354446136e-14 2.3017186490e-15 4.3277293648e-15 9.7249981221e-15
3.6328125000e+02 1.6448963095e-14 2.3311580251e-15 4.3293336942e-15 9.7884713759e-15
3.6352539062e+02 1.6492077194e-14 2.3434195789e-15 4.3275232969e-15 9.8211343181e-15
3.6376953125e+02 1.6448075558e-14 2.3292251415e-15 4.3220358339e-15 9.7968145828e-15
3.6401367188e+02 1.6323954708e-14 2.2888415048e-15 4.3155495080e-15 9.7195636951e-15
3.6425781250e+02 1.6169905935e-14 2.2366803209e-15 4.3115225873e-15 9.6217030264e-15
3.6450195312e+02 1.6053859350e-14 2.1969583392e-15 4.3104181321e-15 9.5464828789e-15
3.6474609375e+02 1.6018071169e-14 2.1861522284e-15 4.3099489907e-15 9.5219699500e-15
3.6499023438e+02 1.6046440749e-14 2.1983661378e-15 4.3091869495e-15 9.5388876614e-15
3.6523437500e+02 1.6084633449e-14 2.2135957199e-15 4.3093949403e-15 9.5616427886e-15
3.6547851562e+02 1.6102894779e-14 2.2220524617e-15 4.3107508332e-15 9.5700914837e-15
3.6572265625e+02 1.6110723430e-14 2.2284324084e-15 4.3110480146e-15 9.5712430072e-15
3.6596679688e+02 1.6112431926e-14 2.2340631127e-15 4.3081696860e-15 9.5701991277e-15
3.6621093750e+02 1.6102416682e-14 2.2354832991e-15 4.3031103460e-15 9.5638230368e-15
3.6645507812e+02 1.6085081446e-14 2.2326830086e-15 4.2992104992e-15 9.5531879384e-15
3.6669921875e+02 1.6054175799e-14 2.2216775054e-15 4.2979945275e-15 9.5345037659e-15
3.6694335938e+02 1.5993763063e-14 2.1956397616e-15 4.2980146029e-15 9.5001086985e-15
3.6718750000e+02 1.5915894568e-14 2.1606572420e-15 4.2979933180e-15 9.4572440084e-15
3.6743164062e+02 1.5851741751e-14 2.1322650385e-15 4.2983426992e-15 9.4211340132e-15
3.6767578125e+02 1.5810488635e-14 2.1168643769e-15 4.2996165396e-15 9.3940077180e-15
3.6791992188e+02 1.5784939116e-14 2.1108344593e-15 4.3017878763e-15 9.3723167806e-15
3.6816406250e+02 1.5785805839e-14 2.1141350000e-15 4.3046936822e-15 9.3669771572e-15
3.6840820312e+02 1.5827350403e-14 2.1293002378e-15 4.3075642991e-15 9.3904858656e-15
3.6865234375e+02 1.5885832746e-14 2.1486038786e-15 4.3089912780e-15 9.4282375892e-15
3.6889648438e+02 1.5916713159e-14 2.1579961135e-15 4.3085720681e-15 9.4501449779e-15
3.6914062500e+02 1.5905264867e-14 2.1527869777e-15 4.3074153207e-15 9.4450625689e-15
3.6938476562e+02 1.5867151114e-14 2.1380886463e-15 4.3067585564e-15 9.4223039110e-15
3.6962890625e+02 1.5817182600e-14 2.1183137031e-15 4.3072208980e-15 9.3916479994e-15
3.6987304688e+02 1.5763078236e-14 2.0950686342e-15 4.3084336766e-15 9.3595759257e-15
3.7011718750e+02 1.5716366097e-14 2.0725485856e-15 4.3084666256e-15 9.3353508863e-15
3.7036132812e+02 1.5689684897e-14 2.0577771333e-15 4.3049883981e-15 9.3269193654e-15
3.7060546875e+02 1.5682850457e-14 2.0534855417e-15 4.2979336649e-15 9.3314312501e-15
3.7084960938e+02 1.5682980805e-14 2.0554444373e-15 4.2904122472e-15 9.3371241205e-15
3.7109375000e+02 1.5684840950e-14 2.0597560176e-15 4.2865879653e-15 9.3384969674e-15
3.7133789062e+02 1.5700305695e-14 2.0677022818e-15 4.2887052162e-15 9.3438981971e-15
3.7158203125e+02 1.5732898645e-14 2.0787214547e-15 4.2953768219e-15 9.3588003680e-15
3.7182617188e+02 1.5752766498e-14 2.0837221116e-15 4.3022003311e-15 9.3668440551e-15
3.7207031250e+02 1.5721562111e-14 2.0727364204e-15 4.3045950348e-15 9.3442306562e-15
3.7231445312e+02 1.5636915206e-14 2.0463779301e-15 4.3005001232e-15 9.2900371521e-15
3.7255859375e+02 1.5533955345e-14 2.0154230367e-15 4.2916923694e-15 9.2268399393e-15
3.7280273438e+02 1.5454572352e-14 1.9927247443e-15 4.2834741067e-15 9.1783735014e-15
3.7304687500e+02 1.5424489863e-14 1.9866982198e-15 4.2807735870e-15 9.1570180559e-15
3.7329101562e+02 1.5444869227e-14 1.9982625688e-15 4.2830613984e-15 9.1635452596e-15
3.7353515625e+02 1.5501778669e-14 2.0230375836e-15 4.2856116176e-15 9.1931294676e-15
3.7377929688e+02 1.5576524503e-14 2.0535670571e-15 4.2859822482e-15 9.2369751981e-15
3.7402343750e+02 1.5637153191e-14 2.0775223077e-15 4.2858686620e-15 9.2737622212e-15
3.7426757812e+02 1.5650112013e-14 2.0838628728e-15 4.2869414429e-15 9.2793076974e-15
3.7451171875e+02 1.5614715585e-14 2.0735466163e-15 4.2878815630e-15 9.2532874061e-15
3.7475585938e+02 1.5558401911e-14 2.0555018261e-15 4.2861243441e-15 9.2167757410e-15
3.7500000000e+02 1.5499804911e-14 2.0349475117e-15 4.2813971282e-15 9.1834602715e-15
3.7524414062e+02 1.5439572411e-14 2.0126906238e-15 4.2761764937e-15 9.1507052930e-15
3.7548828125e+02 1.5380124741e-14 1.9913917741e-15 4.2728357741e-15 9.1158971930e-15
3.7573242188e+02 1.5332091989e-14 1.9754852644e-15 4.2717930977e-15 9.0848136264e-15
3.7597656250e+02 1.5298992616e-14 1.9650196796e-15 4.2724402868e-15 9.0615326496e-15
3.7622070312e+02 1.5277550872e-14 1.9569124089e-15 4.2744896389e-15 9.0461488247e-15
3.7646484375e+02 1.5279530192e-14 1.9544603711e-15 4.2777388369e-15 9.0473309842e-15
3.7670898438e+02 1.5323107170e-14 1.9650982828e-15 4.2807233303e-15 9.0772855573e-15
3.7695312500e+02 1.5389453320e-14 1.9845130059e-15 4.2803433438e-15 9.1245969708e-15
3.7719726562e+02 1.5419835049e-14 1.9937534106e-15 4.2748589892e-15 9.1512226488e-15
3.7744140625e+02 1.5375732319e-14 1.9779177099e-15 4.2674563800e-15 9.1303582288e-15
3.7768554688e+02 1.5280187302e-14 1.9418639030e-15 4.2634376752e-15 9.0748857237e-15
3.7792968750e+02 1.5185867132e-14 1.9042772504e-15 4.2635470173e-15 9.0180428639e-15
3.7817382812e+02 1.5123420657e-14 1.8802825833e-15 4.2638911687e-15 8.9792469051e-15
3.7841796875e+02 1.5092439482e-14 1.8717530508e-15 4.2621352275e-15 8.9585512040e-15
3.7866210938e+02 1.5078994540e-14 1.8699539771e-15 4.2599792685e-15 8.9490612939e-15
3.7890625000e+02 1.5071445822e-14 1.8662012218e-15 4.2599662083e-15 8.9452783921e-15
3.7915039062e+02 1.5076858304e-14 1.8633548823e-15 4.2627283618e-15 8.9507750599e-15
3.7939453125e+02 1.5116447483e-14 1.8725983835e-15 4.2670056362e-15 8.9768434634e-15
3.7963867188e+02 1.5186272303e-14 1.8947041161e-15 4.2708606326e-15 9.0207075547e-15
3.7988281250e+02 1.5244379621e-14 1.9148808798e-15 4.2731754098e-15 9.0563233317e-15
3.8012695312e+02 1.5259525701e-14 1.9215961374e-15 4.2742752723e-15 9.0636542912e-15
3.8037109375e+02 1.5241006226e-14 1.9170046840e-15 4.2750790388e-15 9.0489225028e-15
3.8061523438e+02 1.5205097422e-14 1.9059663657e-15 4.2757414931e-15 9.0233895636e-15
3.8085937500e+02 1.5149542900e-14 1.8886116409e-15 4.2747863941e-15 8.9861448651e-15
3.8110351562e+02 1.5069701364e-14 1.8642317108e-15 4.2704534382e-15 8.9350162147e-15
3.8134765625e+02 1.4974697990e-14 1.8350989675e-15 4.2639010170e-15 8.8756980058e-15
3.8159179688e+02 1.4887462803e-14 1.8082303956e-15 4.2591637041e-15 8.8200687028e-15
3.8183593750e+02 1.4834981540e-14 1.7927778808e-15 4.2586397622e-15 8.7835638970e-15
3.8208007812e+02 1.4828903199e-14 1.7921026237e-15 4.2606014663e-15 8.7761991087e-15
3.8232421875e+02 1.4861427211e-14 1.8028120298e-15 4.2621590798e-15 8.7964561010e-15
3.8256835938e+02 1.4918349890e-14 1.8198563912e-15 4.2622052980e-15 8.8362882010e-15
3.8281250000e+02 1.4976602789e-14 1.8351178365e-15 4.2606157177e-15 8.8808692353e-15
3.8305664062e+02 1.5008932555e-14 1.8395399378e-15 4.2578265122e-15 8.9115661055e-15
3.8330078125e+02 1.5012639224e-14 1.8342055378e-15 4.2553225691e-15 8.9231111172e-15
3.8354492188e+02 1.5007218909e-14 1.8288819924e-15 4.2541620642e-15 8.9241748524e-15
3.8378906250e+02 1.4993788166e-14 1.8255928859e-15 4.2541171701e-15 8.9140781103e-15
3.8403320312e+02 1.4952916895e-14 1.8163170727e-15 4.2547787784e-15 8.8818210443e-15
3.8427734375e+02 1.4889752912e-14 1.7994198664e-15 4.2562408751e-15 8.8340921701e-15
3.8452148438e+02 1.4840082980e-14 1.7844779033e-15 4.2584992293e-15 8.7971058476e-15
3.8476562500e+02 1.4824582063e-14 1.7789803836e-15 4.2601816785e-15 8.7854200007e-15
3.8500976562e+02 1.4830122403e-14 1.7809887192e-15 4.2591060314e-15 8.7900276526e-15
3.8525390625e+02 1.4838627324e-14 1.7858528571e-15 4.2553942494e-15 8.7973802176e-15
3.8549804688e+02 1.4844669112e-14 1.7913544448e-15 4.2520249336e-15 8.8012897334e-15
3.8574218750e+02 1.4838232460e-14 1.7928426875e-15 4.2509225379e-15 8.7944672350e-15
3.8598632812e+02 1.4807192229e-14 1.7843170465e-15 4.2511737103e-15 8.7717014724e-15
3.8623046875e+02 1.4765787820e-14 1.7692465616e-15 4.2517581954e-15 8.7447830632e-15
3.8647460938e+02 1.4745448230e-14 1.7598932144e-15 4.2525774428e-15 8.7329775723e-15
3.8671875000e+02 1.4758844065e-14 1.7645417032e-15 4.2526958917e-15 8.7416064706e-15
3.8696289062e+02 1.4784562346e-14 1.7777980095e-15 4.2504058658e-15 8.7563584707e-15
3.8720703125e+02 1.4780506240e-14 1.7824772648e-15 4.2452297631e-15 8.7527992123e-15
3.8745117188e+02 1.4724193457e-14 1.7661565499e-15 4.2391394087e-15 8.7188974983e-15
3.8769531250e+02 1.4640251156e-14 1.7353750363e-15 4.2353435551e-15 8.6695325644e-15
3.8793945312e+02 1.4577037408e-14 1.7088709154e-15 4.2355447175e-15 8.6326217755e-15
3.8818359375e+02 1.4564841112e-14 1.7002366770e-15 4.2389500464e-15 8.6256543882e-15
3.8842773438e+02 1.4595711297e-14 1.7082362823e-15 4.2434037487e-15 8.6440712664e-15
3.8867187500e+02 1.4634829706e-14 1.7209389123e-15 4.2466139061e-15 8.6672768872e-15
3.8891601562e+02 1.4658100825e-14 1.7299054522e-15 4.2476252125e-15 8.6805701602e-15
3.8916015625e+02 1.4673277203e-14 1.7375665806e-15 4.2474049357e-15 8.6883056863e-15
3.8940429688e+02 1.4693882485e-14 1.7475537953e-15 4.2466436856e-15 8.6996850036e-15
3.8964843750e+02 1.4711288902e-14 1.7550580328e-15 4.2446744623e-15 8.7115564072e-15
3.8989257812e+02 1.4707649487e-14 1.7528259437e-15 4.2417460085e-15 8.7130775353e-15
3.9013671875e+02 1.4680216666e-14 1.7410925556e-15 4.2394488493e-15 8.6996752608e-15
3.9038085938e+02 1.4640698713e-14 1.7266950524e-15 4.2380544608e-15 8.6759491993e-15
3.9062500000e+02 1.4598972157e-14 1.7149513129e-15 4.2357354712e-15 8.6482853732e-15
3.9086914062e+02 1.4559134075e-14 1.7054815938e-15 4.2317658006e-15 8.6218866806e-15
3.9111328125e+02 1.4534150851e-14 1.6978992584e-15 4.2290771132e-15 8.6071744793e-15
3.9135742188e+02 1.4545729224e-14 1.6975571468e-15 4.2308445845e-15 8.6173274922e-15
3.9160156250e+02 1.4590132705e-14 1.7069120451e-15 4.2353429113e-15 8.6478777488e-15
3.9184570312e+02 1.4622274967e-14 1.7151086304e-15 4.2374174123e-15 8.6697489248e-15
3.9208984375e+02 1.4602933368e-14 1.7091165442e-15 4.2350173098e-15 8.6587995142e-15
3.9233398438e+02 1.4550934288e-14 1.6935058095e-15 4.2319237572e-15 8.6255047215e-15
3.9257812500e+02 1.4517493645e-14 1.6848384544e-15 4.2328524688e-15 8.5998027218e-15
3.9282226562e+02 1.4515567244e-14 1.6864950133e-15 4.2369408602e-15 8.5921313704e-15
3.9306640625e+02 1.4512753522e-14 1.6853035855e-15 4.2388625272e-15 8.5885874095e-15
3.9331054688e+02 1.4490249912e-14 1.6740737509e-15 4.2361366321e-15 8.5800395294e-15
3.9355468750e+02 1.4462747113e-14 1.6607363443e-15 4.2309890844e-15 8.5710216845e-15
3.9379882812e+02 1.4443014001e-14 1.6541330723e-15 4.2257892467e-15 8.5630916823e-15
3.9404296875e+02 1.4430758063e-14 1.6547265653e-15 4.2218386533e-15 8.5541928443e-15
3.9428710938e+02 1.4429722576e-14 1.6594686909e-15 4.2209009590e-15 8.5493529260e-15
3.9453125000e+02 1.4441981668e-14 1.6656026500e-15 4.2233835449e-15 8.5529954733e-15
3.9477539062e+02 1.4456749390e-14 1.6700801713e-15 4.2271091986e-15 8.5595600203e-15
3.9501953125e+02 1.4466393602e-14 1.6720696734e-15 4.2301475155e-15 8.5641764134e-15
3.9526367188e+02 1.4476102873e-14 1.6741686395e-15 4.2321415034e-15 8.5697927306e-15
3.9550781250e+02 1.4485688181e-14 1.6767831430e-15 4.2327667680e-15 8.5761382702e-15
3.9575195312e+02 1.4484070358e-14 1.6761320321e-15 4.2316905016e-15 8.5762478240e-15
3.9599609375e+02 1.4467835159e-14 1.6708415079e-15 4.2292563858e-15 8.5677372652e-15
3.9624023438e+02 1.4442490936e-14 1.6632422429e-15 4.2258778240e-15 8.5533708694e-15
3.9648437500e+02 1.4407152108e-14 1.6534320680e-15 4.2217889505e-15 8.5319310899e-15
3.9672851562e+02 1.4361797066e-14 1.6410508649e-15 4.2175000583e-15 8.5032461426e-15
3.9697265625e+02 1.4321220727e-14 1.6305195855e-15 4.2140341086e-15 8.4766670329e-15
3.9721679688e+02 1.4303813661e-14 1.6270118872e-15 4.2127691346e-15 8.4640326392e-15
3.9746093750e+02 1.4313501650e-14 1.6308085174e-15 4.2139340966e-15 8.4687590364e-15
3.9770507812e+02 1.4334001119e-14 1.6370134404e-15 4.2153986521e-15 8.4815890260e-15
3.9794921875e+02 1.4338489218e-14 1.6377541175e-15 4.2149659909e-15 8.4857691095e-15
3.9819335938e+02 1.4311221881e-14 1.6272186972e-15 4.2131300647e-15 8.4708731190e-15
3.9843750000e+02 1.4261422706e-14 1.6077859526e-15 4.2121961632e-15 8.4414405905e-15
3.9868164062e+02 1.4218656177e-14 1.5906556637e-15 4.2140256167e-15 8.4139748963e-15
3.9892578125e+02 1.4212538745e-14 1.5870622516e-15 4.2190185857e-15 8.4064579076e-15
3.9916992188e+02 1.4247638369e-14 1.5974462701e-15 4.2257110833e-15 8.4244810157e-15
3.9941406250e+02 1.4299310373e-14 1.6120212419e-15 4.2310165220e-15 8.4562726090e-15
3.9965820312e+02 1.4338585116e-14 1.6217627610e-15 4.2323881378e-15 8.4844342172e-15
3.9990234375e+02 1.4356746203e-14 1.6254123310e-15 4.2307134070e-15 8.5006204647e-15
4.0014648438e+02 1.4363942588e-14 1.6264534578e-15 4.2298324167e-15 8.5076567131e-15
4.0039062500e+02 1.4367243385e-14 1.6259320780e-15 4.2317920914e-15 8.5095192157e-15
4.0063476562e+02 1.4355075743e-14 1.6196596027e-15 4.2336993607e-15 8.5017167800e-15
4.0087890625e+02 1.4312778454e-14 1.6044756749e-15 4.2313509057e-15 8.4769518732e-15
4.0112304688e+02 1.4253190940e-14 1.5864605540e-15 4.2250182480e-15 8.4417121382e-15
4.0136718750e+02 1.4212595967e-14 1.5772899968e-15 4.2188199784e-15 8.4164859922e-15
4.0161132812e+02 1.4210170230e-14 1.5810791936e-15 4.2153578558e-15 8.4137331802e-15
