# freq_THz  G_total  G_Al  G_N
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_species=True
1.6723632812e+01 3.3965082130e-03 1.4378046300e-03 1.9587035829e-03
1.6784667969e+01 3.3444931802e-03 1.3841438224e-03 1.9603493577e-03
1.6845703125e+01 3.2870542863e-03 1.3319211117e-03 1.9551331746e-03
1.6906738281e+01 3.2741798981e-03 1.2923995774e-03 1.9817803208e-03
1.6967773438e+01 3.2210000403e-03 1.2398847006e-03 1.9811153396e-03
1.7028808594e+01 3.1970578453e-03 1.2051063376e-03 1.9919515077e-03
1.7089843750e+01 3.2029980446e-03 1.1778936682e-03 2.0251043764e-03
1.7150878906e+01 3.2201548094e-03 1.1522996553e-03 2.0678551541e-03
1.7211914062e+01 3.2403208389e-03 1.1386641178e-03 2.1016567211e-03
1.7272949219e+01 3.2403437076e-03 1.1211813077e-03 2.1191623998e-03
1.7333984375e+01 3.2420425905e-03 1.0984104997e-03 2.1436320909e-03
1.7395019531e+01 3.2321792322e-03 1.0734878069e-03 2.1586914253e-03
1.7456054688e+01 3.2330611633e-03 1.0647397220e-03 2.1683214413e-03
1.7517089844e+01 3.2154674122e-03 1.0468353951e-03 2.1686320170e-03
1.7578125000e+01 3.2185635296e-03 1.0212303962e-03 2.1973331335e-03
1.7639160156e+01 3.2239304877e-03 9.9186143951e-04 2.2320690482e-03
1.7700195312e+01 3.2076008645e-03 9.6535219991e-04 2.2422486646e-03
1.7761230469e+01 3.1920064683e-03 9.3601622575e-04 2.2559902425e-03
1.7822265625e+01 3.1963451682e-03 9.2422826693e-04 2.2721169013e-03
1.7883300781e+01 3.1556272281e-03 9.0416203405e-04 2.2514651941e-03
1.7944335938e+01 3.1512606240e-03 8.8150123081e-04 2.2697593932e-03
1.8005371094e+01 3.1807845277e-03 8.7417280965e-04 2.3066117181e-03
1.8066406250e+01 3.2371568463e-03 8.7746586097e-04 2.3596909854e-03
1.8127441406e+01 3.2989286464e-03 8.6373585677e-04 2.4351927897e-03
1.8188476562e+01 3.3407389993e-03 8.4994683545e-04 2.4907921638e-03
1.8249511719e+01 3.3433703070e-03 8.3925702729e-04 2.5041132797e-03
1.8310546875e+01 3.3834298056e-03 8.3556347253e-04 2.5478663331e-03
1.8371582031e+01 3.4167658109e-03 8.2846977903e-04 2.5882960318e-03
1.8432617188e+01 3.4759936871e-03 8.2560040482e-04 2.6503932823e-03
1.8493652344e+01 3.5696809871e-03 8.2924912734e-04 2.7404318598e-03
1.8554687500e+01 3.6620947068e-03 8.2389341962e-04 2.8382012872e-03
1.8615722656e+01 3.7417427076e-03 8.2429702541e-04 2.9174456822e-03
1.8676757812e+01 3.8739504711e-03 8.2521385907e-04 3.0487366121e-03
1.8737792969e+01 4.0170722497e-03 8.3744858107e-04 3.1796236686e-03
1.8798828125e+01 4.1628687717e-03 8.4488723817e-04 3.3179815335e-03
1.8859863281e+01 4.3226146308e-03 8.4193312782e-04 3.4806815029e-03
1.8920898438e+01 4.4406052984e-03 8.4070295454e-04 3.5999023438e-03
1.8981933594e+01 4.6279775611e-03 8.5521319006e-04 3.7727643710e-03
1.9042968750e+01 4.8987452132e-03 8.7651264507e-04 4.0222325681e-03
1.9104003906e+01 5.2033827866e-03 8.8393641039e-04 4.3194463762e-03
1.9165039062e+01 5.4366125998e-03 8.8535791548e-04 4.5512546843e-03
1.9226074219e+01 5.6691241228e-03 8.9903290495e-04 4.7700912178e-03
1.9287109375e+01 6.0741749858e-03 9.2153650959e-04 5.1526384762e-03
1.9348144531e+01 6.6508770336e-03 9.5238713967e-04 5.6984898940e-03
1.9409179688e+01 7.5467690722e-03 9.8865165225e-04 6.5581174200e-03
1.9470214844e+01 8.4693228236e-03 1.0240170910e-03 7.4453057326e-03
1.9531250000e+01 9.8667506559e-03 1.0599602996e-03 8.8067903562e-03
1.9592285156e+01 1.2564353438e-02 1.1174019769e-03 1.1446951461e-02
1.9653320312e+01 1.7673039003e-02 1.1958347716e-03 1.6477204232e-02
1.9714355469e+01 3.7229981319e-02 1.3903358396e-03 3.5839645479e-02
1.9775390625e+01 9.1090109834e-02 1.9117153185e-03 8.9178394516e-02
1.9836425781e+01 1.4514541604e-01 2.8236020458e-03 1.4232181399e-01
1.9897460938e+01 1.6497774384e-01 3.8630521801e-03 1.6111469166e-01
1.9958496094e+01 1.9366069637e-01 5.4192036129e-03 1.8824149275e-01
2.0019531250e+01 1.8522307085e-01 6.0125370596e-03 1.7921053379e-01
