# freq_THz  G_total_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_species=True
4.3444824219e+02 6.4725505378e-14 2.2138772041e-14 4.2586733337e-14
4.3450927734e+02 6.4722846648e-14 2.2138681499e-14 4.2584165149e-14
4.3457031250e+02 6.4720031020e-14 2.2138214571e-14 4.2581816449e-14
4.3463134766e+02 6.4717841022e-14 2.2137548542e-14 4.2580292480e-14
4.3469238281e+02 6.4716955555e-14 2.2136841640e-14 4.2580113916e-14
4.3475341797e+02 6.4717823918e-14 2.2136210458e-14 4.2581613460e-14
4.3481445312e+02 6.4720664539e-14 2.2135718295e-14 4.2584946244e-14
4.3487548828e+02 6.4725443086e-14 2.2135372070e-14 4.2590071016e-14
4.3493652344e+02 6.4731874882e-14 2.2135129550e-14 4.2596745332e-14
4.3499755859e+02 6.4739469934e-14 2.2134919257e-14 4.2604550677e-14
4.3505859375e+02 6.4747580679e-14 2.2134658224e-14 4.2612922455e-14
4.3511962891e+02 6.4755523366e-14 2.2134260389e-14 4.2621262977e-14
4.3518066406e+02 6.4762599647e-14 2.2133662135e-14 4.2628937512e-14
4.3524169922e+02 6.4768147192e-14 2.2132811185e-14 4.2635336008e-14
4.3530273438e+02 6.4771667474e-14 2.2131700319e-14 4.2639967155e-14
4.3536376953e+02 6.4772837536e-14 2.2130348858e-14 4.2642488678e-14
4.3542480469e+02 6.4771514461e-14 2.2128793686e-14 4.2642720775e-14
4.3548583984e+02 6.4767711558e-14 2.2127076031e-14 4.2640635527e-14
4.3554687500e+02 6.4761586149e-14 2.2125231567e-14 4.2636354582e-14
4.3560791016e+02 6.4753361782e-14 2.2123264421e-14 4.2630097361e-14
4.3566894531e+02 6.4743315356e-14 2.2121149004e-14 4.2622166352e-14
4.3572998047e+02 6.4731709066e-14 2.2118821845e-14 4.2612887221e-14
4.3579101562e+02 6.4718741859e-14 2.2116181027e-14 4.2602560832e-14
4.3585205078e+02 6.4704517191e-14 2.2113095868e-14 4.2591421324e-14
4.3591308594e+02 6.4689067327e-14 2.2109431042e-14 4.2579636285e-14
4.3597412109e+02 6.4672334959e-14 2.2105060024e-14 4.2567274935e-14
4.3603515625e+02 6.4654228598e-14 2.2099900311e-14 4.2554328287e-14
4.3609619141e+02 6.4634660011e-14 2.2093924346e-14 4.2540735666e-14
4.3615722656e+02 6.4613565820e-14 2.2087174576e-14 4.2526391244e-14
4.3621826172e+02 6.4591000893e-14 2.2079786434e-14 4.2511214460e-14
4.3627929688e+02 6.4567135015e-14 2.2071959351e-14 4.2495175663e-14
4.3634033203e+02 6.4542275851e-14 2.2063959037e-14 4.2478316814e-14
4.3640136719e+02 6.4516894105e-14 2.2056092825e-14 4.2460801280e-14
4.3646240234e+02 6.4491594951e-14 2.2048670918e-14 4.2442924033e-14
4.3652343750e+02 6.4467077961e-14 2.2041980102e-14 4.2425097859e-14
4.3658447266e+02 6.4444111169e-14 2.2036270324e-14 4.2407840845e-14
4.3664550781e+02 6.4423413218e-14 2.2031700614e-14 4.2391712603e-14
4.3670654297e+02 6.4405637180e-14 2.2028346013e-14 4.2377291168e-14
4.3676757812e+02 6.4391240864e-14 2.2026180148e-14 4.2365060716e-14
4.3682861328e+02 6.4380495566e-14 2.2025093398e-14 4.2355402168e-14
4.3688964844e+02 6.4373425414e-14 2.2024915055e-14 4.2348510359e-14
4.3695068359e+02 6.4369808301e-14 2.2025425211e-14 4.2344383091e-14
4.3701171875e+02 6.4369187547e-14 2.2026387931e-14 4.2342799615e-14
4.3707275391e+02 6.4370936355e-14 2.2027581847e-14 4.2343354508e-14
4.3713378906e+02 6.4374318594e-14 2.2028827580e-14 4.2345491014e-14
4.3719482422e+02 6.4378569006e-14 2.2030004696e-14 4.2348564310e-14
4.3725585938e+02 6.4383014251e-14 2.2031072140e-14 4.2351942111e-14
4.3731689453e+02 6.4387092102e-14 2.2032058700e-14 4.2355033402e-14
4.3737792969e+02 6.4390400398e-14 2.2033050020e-14 4.2357350378e-14
4.3743896484e+02 6.4392735922e-14 2.2034178382e-14 4.2358557540e-14
4.3750000000e+02 6.4394074670e-14 2.2035589533e-14 4.2358485137e-14
4.3756103516e+02 6.4394508580e-14 2.2037403872e-14 4.2357104708e-14
4.3762207031e+02 6.4394165262e-14 2.2039682722e-14 4.2354482540e-14
4.3768310547e+02 6.4393161203e-14 2.2042399528e-14 4.2350761675e-14
4.3774414062e+02 6.4391543421e-14 2.2045433146e-14 4.2346110275e-14
4.3780517578e+02 6.4389257234e-14 2.2048570426e-14 4.2340686808e-14
4.3786621094e+02 6.4386103131e-14 2.2051509013e-14 4.2334594119e-14
4.3792724609e+02 6.4381743837e-14 2.2053883933e-14 4.2327859904e-14
4.3798828125e+02 6.4375749162e-14 2.2055318622e-14 4.2320430539e-14
4.3804931641e+02 6.4367663498e-14 2.2055460410e-14 4.2312203087e-14
4.3811035156e+02 6.4357097265e-14 2.2054035039e-14 4.2303062227e-14
4.3817138672e+02 6.4343760507e-14 2.2050868649e-14 4.2292891858e-14
4.3823242188e+02 6.4327513065e-14 2.2045932028e-14 4.2281581037e-14
4.3829345703e+02 6.4308434634e-14 2.2039334588e-14 4.2269100046e-14
4.3835449219e+02 6.4286855042e-14 2.2031335382e-14 4.2255519660e-14
4.3841552734e+02 6.4263266958e-14 2.2022297187e-14 4.2240969771e-14
4.3847656250e+02 6.4238343473e-14 2.2012669873e-14 4.2225673600e-14
4.3853759766e+02 6.4212856389e-14 2.2002939173e-14 4.2209917217e-14
4.3859863281e+02 6.4187545018e-14 2.1993558215e-14 4.2193986804e-14
4.3865966797e+02 6.4163106400e-14 2.1984921201e-14 4.2178185199e-14
4.3872070312e+02 6.4140072333e-14 2.1977308708e-14 4.2162763625e-14
4.3878173828e+02 6.4118751725e-14 2.1970874367e-14 4.2147877358e-14
4.3884277344e+02 6.4099261077e-14 2.1965643765e-14 4.2133617312e-14
4.3890380859e+02 6.4081526458e-14 2.1961529409e-14 4.2119997049e-14
4.3896484375e+02 6.4065311923e-14 2.1958347861e-14 4.2106964062e-14
4.3902587891e+02 6.4050323754e-14 2.1955867022e-14 4.2094456733e-14
4.3908691406e+02 6.4036298975e-14 2.1953856788e-14 4.2082442187e-14
4.3914794922e+02 6.4023056740e-14 2.1952120226e-14 4.2070936515e-14
4.3920898438e+02 6.4010599028e-14 2.1950528503e-14 4.2060070524e-14
4.3927001953e+02 6.3999114663e-14 2.1949028489e-14 4.2050086174e-14
4.3933105469e+02 6.3988928914e-14 2.1947629703e-14 4.2041299210e-14
4.3939208984e+02 6.3980502126e-14 2.1946408119e-14 4.2034094006e-14
4.3945312500e+02 6.3974298893e-14 2.1945450558e-14 4.2028848336e-14
4.3951416016e+02 6.3970727978e-14 2.1944842948e-14 4.2025885030e-14
4.3957519531e+02 6.3970063057e-14 2.1944649428e-14 4.2025413630e-14
4.3963623047e+02 6.3972353499e-14 2.1944871981e-14 4.2027481518e-14
4.3969726562e+02 6.3977415985e-14 2.1945466533e-14 4.2031949451e-14
4.3975830078e+02 6.3984858438e-14 2.1946352827e-14 4.2038505611e-14
4.3981933594e+02 6.3994058198e-14 2.1947413410e-14 4.2046644789e-14
4.3988037109e+02 6.4004280260e-14 2.1948524549e-14 4.2055755711e-14
4.3994140625e+02 6.4014727209e-14 2.1949579470e-14 4.2065147739e-14
4.4000244141e+02 6.4024611045e-14 2.1950480996e-14 4.2074130049e-14
4.4006347656e+02 6.4033203880e-14 2.1951149001e-14 4.2082054879e-14
4.4012451172e+02 6.4039895533e-14 2.1951520414e-14 4.2088375119e-14
4.4018554688e+02 6.4044218472e-14 2.1951531053e-14 4.2092687419e-14
4.4024658203e+02 6.4045842616e-14 2.1951093819e-14 4.2094748797e-14
4.4030761719e+02 6.4044588044e-14 2.1950097947e-14 4.2094490098e-14
4.4036865234e+02 6.4040428105e-14 2.1948422353e-14 4.2092005752e-14
4.4042968750e+02 6.4033455850e-14 2.1945919979e-14 4.2087535871e-14
4.4049072266e+02 6.4023866319e-14 2.1942438510e-14 4.2081427810e-14
4.4055175781e+02 6.4011910197e-14 2.1937841488e-14 4.2074068709e-14
4.4061279297e+02 6.3997911451e-14 2.1932040410e-14 4.2065871041e-14
4.4067382812e+02 6.3982216869e-14 2.1924999715e-14 4.2057217154e-14
4.4073486328e+02 6.3965220511e-14 2.1916775211e-14 4.2048445300e-14
4.4079589844e+02 6.3947261178e-14 2.1907493173e-14 4.2039768005e-14
4.4085693359e+02 6.3928625478e-14 2.1897348904e-14 4.2031276574e-14
4.4091796875e+02 6.3909589284e-14 2.1886606806e-14 4.2022982477e-14
4.4097900391e+02 6.3890419367e-14 2.1875585584e-14 4.2014833782e-14
4.4104003906e+02 6.3871388749e-14 2.1864633613e-14 4.2006755135e-14
4.4110107422e+02 6.3852744563e-14 2.1854085743e-14 4.1998658820e-14
4.4116210938e+02 6.3834750187e-14 2.1844259083e-14 4.1990491104e-14
4.4122314453e+02 6.3817657157e-14 2.1835411464e-14 4.1982245693e-14
4.4128417969e+02 6.3801734652e-14 2.1827742618e-14 4.1973992034e-14
4.4134521484e+02 6.3787183341e-14 2.1821349650e-14 4.1965833691e-14
4.4140625000e+02 6.3774122227e-14 2.1816247330e-14 4.1957874896e-14
4.4146728516e+02 6.3762551137e-14 2.1812368254e-14 4.1950182883e-14
4.4152832031e+02 6.3752337812e-14 2.1809565986e-14 4.1942771826e-14
4.4158935547e+02 6.3743189574e-14 2.1807632544e-14 4.1935557030e-14
4.4165039062e+02 6.3734692464e-14 2.1806339299e-14 4.1928353165e-14
4.4171142578e+02 6.3726429308e-14 2.1805482835e-14 4.1920946473e-14
4.4177246094e+02 6.3717939046e-14 2.1804892506e-14 4.1913046540e-14
4.4183349609e+02 6.3708874962e-14 2.1804465627e-14 4.1904409335e-14
4.4189453125e+02 6.3699013241e-14 2.1804163026e-14 4.1894850215e-14
4.4195556641e+02 6.3688361568e-14 2.1804038107e-14 4.1884323461e-14
4.4201660156e+02 6.3677146978e-14 2.1804199873e-14 4.1872947105e-14
4.4207763672e+02 6.3665842365e-14 2.1804807388e-14 4.1861034977e-14
4.4213867188e+02 6.3655089082e-14 2.1806040818e-14 4.1849048264e-14
4.4219970703e+02 6.3645609452e-14 2.1808050562e-14 4.1837558890e-14
4.4226074219e+02 6.3638119126e-14 2.1810933961e-14 4.1827185165e-14
4.4232177734e+02 6.3633231489e-14 2.1814718515e-14 4.1818512974e-14
4.4238281250e+02 6.3631335424e-14 2.1819330292e-14 4.1812005132e-14
4.4244384766e+02 6.3632556283e-14 2.1824596754e-14 4.1807959530e-14
4.4250488281e+02 6.3636674429e-14 2.1830235112e-14 4.1806439317e-14
4.4256591797e+02 6.3643124609e-14 2.1835867776e-14 4.1807256833e-14
4.4262695312e+02 6.3651051438e-14 2.1841056660e-14 4.1809994777e-14
4.4268798828e+02 6.3659387169e-14 2.1845326091e-14 4.1814061078e-14
4.4274902344e+02 6.3666984991e-14 2.1848217156e-14 4.1818767835e-14
4.4281005859e+02 6.3672708193e-14 2.1849315282e-14 4.1823392911e-14
4.4287109375e+02 6.3675579654e-14 2.1848301195e-14 4.1827278460e-14
4.4293212891e+02 6.3674887049e-14 2.1844975281e-14 4.1829911768e-14
4.4299316406e+02 6.3670279774e-14 2.1839298091e-14 4.1830981683e-14
4.4305419922e+02 6.3661726222e-14 2.1831370915e-14 4.1830355307e-14
4.4311523438e+02 6.3649582327e-14 2.1821462283e-14 4.1828120044e-14
4.4317626953e+02 6.3634499590e-14 2.1809978905e-14 4.1824520685e-14
4.4323730469e+02 6.3617369835e-14 2.1797430677e-14 4.1819939158e-14
4.4329833984e+02 6.3599186829e-14 2.1784393725e-14 4.1814793104e-14
4.4335937500e+02 6.3580997430e-14 2.1771471908e-14 4.1809525522e-14
4.4342041016e+02 6.3563822073e-14 2.1759267367e-14 4.1804554707e-14
4.4348144531e+02 6.3548619651e-14 2.1748356055e-14 4.1800263596e-14
4.4354248047e+02 6.3536203964e-14 2.1739238274e-14 4.1796965690e-14
4.4360351562e+02 6.3527226120e-14 2.1732328756e-14 4.1794897364e-14
4.4366455078e+02 6.3522181544e-14 2.1727938265e-14 4.1794243278e-14
4.4372558594e+02 6.3521292373e-14 2.1726227392e-14 4.1795064981e-14
4.4378662109e+02 6.3524543834e-14 2.1727220302e-14 4.1797323532e-14
4.4384765625e+02 6.3531642506e-14 2.1730775027e-14 4.1800867479e-14
4.4390869141e+02 6.3542046175e-14 2.1736595307e-14 4.1805450868e-14
4.4396972656e+02 6.3554939273e-14 2.1744233390e-14 4.1810705883e-14
4.4403076172e+02 6.3569262459e-14 2.1753106227e-14 4.1816156232e-14
4.4409179688e+02 6.3583833115e-14 2.1762543982e-14 4.1821289134e-14
4.4415283203e+02 6.3597448895e-14 2.1771846089e-14 4.1825602806e-14
4.4421386719e+02 6.3608997201e-14 2.1780351369e-14 4.1828645832e-14
4.4427490234e+02 6.3617570151e-14 2.1787484994e-14 4.1830085157e-14
4.4433593750e+02 6.3622570359e-14 2.1792831179e-14 4.1829739180e-14
4.4439697266e+02 6.3623763634e-14 2.1796167193e-14 4.1827596440e-14
4.4445800781e+02 6.3621310216e-14 2.1797492117e-14 4.1823818099e-14
4.4451904297e+02 6.3615676492e-14 2.1796985197e-14 4.1818691296e-14
4.4458007812e+02 6.3607576767e-14 2.1794982711e-14 4.1812594056e-14
4.4464111328e+02 6.3597850474e-14 2.1791930754e-14 4.1805919720e-14
4.4470214844e+02 6.3587333875e-14 2.1788300846e-14 4.1799033029e-14
4.4476318359e+02 6.3576733989e-14 2.1784513544e-14 4.1792220445e-14
4.4482421875e+02 6.3566494773e-14 2.1780875584e-14 4.1785619188e-14
4.4488525391e+02 6.3556824417e-14 2.1777550011e-14 4.1779274406e-14
4.4494628906e+02 6.3547619364e-14 2.1774537170e-14 4.1773082194e-14
4.4500732422e+02 6.3538543752e-14 2.1771689966e-14 4.1766853786e-14
4.4506835938e+02 6.3529086888e-14 2.1768751218e-14 4.1760335670e-14
4.4512939453e+02 6.3518691290e-14 2.1765427176e-14 4.1753264113e-14
4.4519042969e+02 6.3506856977e-14 2.1761439572e-14 4.1745417406e-14
4.4525146484e+02 6.3493255785e-14 2.1756597418e-14 4.1736658367e-14
4.4531250000e+02 6.3477831570e-14 2.1750851940e-14 4.1726979630e-14
4.4537353516e+02 6.3460815933e-14 2.1744312189e-14 4.1716503743e-14
4.4543457031e+02 6.3442703912e-14 2.1737228314e-14 4.1705475598e-14
4.4549560547e+02 6.3424230385e-14 2.1729976363e-14 4.1694254023e-14
4.4555664062e+02 6.3406258264e-14 2.1722992817e-14 4.1683265447e-14
4.4561767578e+02 6.3389694225e-14 2.1716729160e-14 4.1672965065e-14
4.4567871094e+02 6.3375359522e-14 2.1711572119e-14 4.1663787403e-14
4.4573974609e+02 6.3363875304e-14 2.1707793093e-14 4.1656082212e-14
4.4580078125e+02 6.3355600424e-14 2.1705510213e-14 4.1650090210e-14
4.4586181641e+02 6.3350672288e-14 2.1704701203e-14 4.1645971085e-14
4.4592285156e+02 6.3348904630e-14 2.1705184109e-14 4.1643720521e-14
4.4598388672e+02 6.3349876324e-14 2.1706654779e-14 4.1643221545e-14
4.4604492188e+02 6.3352995416e-14 2.1708738521e-14 4.1644256895e-14
4.4610595703e+02 6.3357517811e-14 2.1711017756e-14 4.1646500055e-14
4.4616699219e+02 6.3362698121e-14 2.1713097277e-14 4.1649600845e-14
4.4622802734e+02 6.3367778912e-14 2.1714626011e-14 4.1653152901e-14
4.4628906250e+02 6.3372143934e-14 2.1715358445e-14 4.1656785489e-14
4.4635009766e+02 6.3375281647e-14 2.1715150536e-14 4.1660131111e-14
4.4641113281e+02 6.3376918567e-14 2.1713986361e-14 4.1662932206e-14
4.4647216797e+02 6.3376983669e-14 2.1711977107e-14 4.1665006562e-14
4.4653320312e+02 6.3375584793e-14 2.1709320155e-14 4.1666264638e-14
4.4659423828e+02 6.3373002792e-14 2.1706289978e-14 4.1666712815e-14
4.4665527344e+02 6.3369681728e-14 2.1703221995e-14 4.1666459733e-14
4.4671630859e+02 6.3366079747e-14 2.1700439656e-14 4.1665640091e-14
4.4677734375e+02 6.3362632779e-14 2.1698234756e-14 4.1664398024e-14
4.4683837891e+02 6.3359699883e-14 2.1696834360e-14 4.1662865524e-14
4.4689941406e+02 6.3357497387e-14 2.1696373244e-14 4.1661124143e-14
4.4696044922e+02 6.3356030437e-14 2.1696873115e-14 4.1659157321e-14
4.4702148438e+02 6.3355149097e-14 2.1698260516e-14 4.1656888581e-14
4.4708251953e+02 6.3354553105e-14 2.1700368328e-14 4.1654184777e-14
4.4714355469e+02 6.3353854755e-14 2.1702968779e-14 4.1650885976e-14
4.4720458984e+02 6.3352617155e-14 2.1705788062e-14 4.1646829093e-14
4.4726562500e+02 6.3350453331e-14 2.1708548387e-14 4.1641904944e-14
4.4732666016e+02 6.3347068985e-14 2.1710975281e-14 4.1636093705e-14
4.4738769531e+02 6.3342252068e-14 2.1712822351e-14 4.1629429717e-14
4.4744873047e+02 6.3335918866e-14 2.1713874025e-14 4.1622044841e-14
4.4750976562e+02 6.3328081170e-14 2.1713959334e-14 4.1614121836e-14
4.4757080078e+02 6.3318808237e-14 2.1712945649e-14 4.1605862588e-14
4.4763183594e+02 6.3308225912e-14 2.1710751618e-14 4.1597474294e-14
4.4769287109e+02 6.3296441864e-14 2.1707333490e-14 4.1589108375e-14
4.4775390625e+02 6.3283570093e-14 2.1702695315e-14 4.1580874777e-14
4.4781494141e+02 6.3269692539e-14 2.1696887706e-14 4.1572804833e-14
4.4787597656e+02 6.3254853490e-14 2.1689997780e-14 4.1564855710e-14
4.4793701172e+02 6.3239083652e-14 2.1682149487e-14 4.1556934165e-14
4.4799804688e+02 6.3222368897e-14 2.1673477409e-14 4.1548891488e-14
4.4805908203e+02 6.3204657440e-14 2.1664114679e-14 4.1540542762e-14
4.4812011719e+02 6.3185844586e-14 2.1654166558e-14 4.1531678028e-14
4.4818115234e+02 6.3165764548e-14 2.1643699716e-14 4.1522064832e-14
4.4824218750e+02 6.3144208902e-14 2.1632736582e-14 4.1511472319e-14
4.4830322266e+02 6.3120905206e-14 2.1621243747e-14 4.1499661458e-14
4.4836425781e+02 6.3095562008e-14 2.1609154548e-14 4.1486407460e-14
4.4842529297e+02 6.3067889109e-14 2.1596394300e-14 4.1471494810e-14
4.4848632812e+02 6.3037667383e-14 2.1582906620e-14 4.1454760763e-14
4.4854736328e+02 6.3004787558e-14 2.1568680501e-14 4.1436107057e-14
4.4860839844e+02 6.2969285331e-14 2.1553761704e-14 4.1415523627e-14
4.4866943359e+02 6.2931431522e-14 2.1538300823e-14 4.1393130699e-14
4.4873046875e+02 6.2891730696e-14 2.1522527244e-14 4.1369203452e-14
4.4879150391e+02 6.2850939513e-14 2.1506763531e-14 4.1344175982e-14
4.4885253906e+02 6.2810045328e-14 2.1491406915e-14 4.1318638413e-14
4.4891357422e+02 6.2770198038e-14 2.1476896693e-14 4.1293301345e-14
4.4897460938e+02 6.2732609797e-14 2.1463679326e-14 4.1268930470e-14
4.4903564453e+02 6.2698528502e-14 2.1452194774e-14 4.1246333728e-14
4.4909667969e+02 6.2669062894e-14 2.1442830450e-14 4.1226232444e-14
4.4915771484e+02 6.2645104344e-14 2.1435892677e-14 4.1209211667e-14
4.4921875000e+02 6.2627277986e-14 2.1431596703e-14 4.1195681283e-14
4.4927978516e+02 6.2615875432e-14 2.1430052532e-14 4.1185822900e-14
4.4934082031e+02 6.2610796388e-14 2.1431237043e-14 4.1179559345e-14
4.4940185547e+02 6.2611570197e-14 2.1434993113e-14 4.1176577084e-14
4.4946289062e+02 6.2617430766e-14 2.1441049734e-14 4.1176381031e-14
4.4952392578e+02 6.2627374060e-14 2.1449029738e-14 4.1178344322e-14
4.4958496094e+02 6.2640222999e-14 2.1458455200e-14 4.1181767799e-14
4.4964599609e+02 6.2654749448e-14 2.1468790529e-14 4.1185958919e-14
4.4970703125e+02 6.2669787429e-14 2.1479467357e-14 4.1190320073e-14
4.4976806641e+02 6.2684332223e-14 2.1489927581e-14 4.1194404642e-14
4.4982910156e+02 6.2697595221e-14 2.1499649866e-14 4.1197945355e-14
4.4989013672e+02 6.2709050474e-14 2.1508189237e-14 4.1200861237e-14
4.4995117188e+02 6.2718493324e-14 2.1515206097e-14 4.1203287228e-14
4.5001220703e+02 6.2725988756e-14 2.1520471680e-14 4.1205517076e-14
4.5007324219e+02 6.2731870317e-14 2.1523892907e-14 4.1207977410e-14
4.5013427734e+02 6.2736624304e-14 2.1525482968e-14 4.1211141337e-14
4.5019531250e+02 6.2740876994e-14 2.1525376613e-14 4.1215500381e-14
4.5025634766e+02 6.2745291915e-14 2.1523794057e-14 4.1221497858e-14
4.5031738281e+02 6.2750511962e-14 2.1521033288e-14 4.1229478674e-14
4.5037841797e+02 6.2757059013e-14 2.1517433141e-14 4.1239625872e-14
4.5043945312e+02 6.2765304015e-14 2.1513348862e-14 4.1251955153e-14
4.5050048828e+02 6.2775413635e-14 2.1509120399e-14 4.1266293237e-14
4.5056152344e+02 6.2787323396e-14 2.1505060290e-14 4.1282263107e-14
4.5062255859e+02 6.2800739674e-14 2.1501418665e-14 4.1299321009e-14
4.5068359375e+02 6.2815172004e-14 2.1498375332e-14 4.1316796672e-14
4.5074462891e+02 6.2829950209e-14 2.1496033527e-14 4.1333916682e-14
4.5080566406e+02 6.2844278486e-14 2.1494410190e-14 4.1349868297e-14
4.5086669922e+02 6.2857344672e-14 2.1493464200e-14 4.1363880472e-14
4.5092773438e+02 6.2868427852e-14 2.1493114859e-14 4.1375312993e-14
4.5098876953e+02 6.2876953289e-14 2.1493259276e-14 4.1383694013e-14
4.5104980469e+02 6.2882546803e-14 2.1493783544e-14 4.1388763259e-14
4.5111083984e+02 6.2885117462e-14 2.1494604602e-14 4.1390512860e-14
4.5117187500e+02 6.2884855043e-14 2.1495669065e-14 4.1389185977e-14
4.5123291016e+02 6.2882165368e-14 2.1496952136e-14 4.1385213232e-14
4.5129394531e+02 6.2877611491e-14 2.1498443830e-14 4.1379167661e-14
4.5135498047e+02 6.2871816933e-14 2.1500133258e-14 4.1371683675e-14
4.5141601562e+02 6.2865406227e-14 2.1502012882e-14 4.1363393345e-14
4.5147705078e+02 6.2858884629e-14 2.1504041424e-14 4.1354843205e-14
4.5153808594e+02 6.2852593464e-14 2.1506145007e-14 4.1346448457e-14
4.5159912109e+02 6.2846726827e-14 2.1508231124e-14 4.1338495703e-14
4.5166015625e+02 6.2841334490e-14 2.1510203527e-14 4.1331130963e-14
4.5172119141e+02 6.2836367442e-14 2.1511976179e-14 4.1324391263e-14
4.5178222656e+02 6.2831748376e-14 2.1513485277e-14 4.1318263099e-14
4.5184326172e+02 6.2827419543e-14 2.1514711512e-14 4.1312708031e-14
4.5190429688e+02 6.2823365771e-14 2.1515670388e-14 4.1307695383e-14
4.5196533203e+02 6.2819589711e-14 2.1516392845e-14 4.1303196865e-14
4.5202636719e+02 6.2816142860e-14 2.1516938803e-14 4.1299204057e-14
4.5208740234e+02 6.2813043014e-14 2.1517345559e-14 4.1295697455e-14
4.5214843750e+02 6.2810249120e-14 2.1517618133e-14 4.1292630988e-14
4.5220947266e+02 6.2807610039e-14 2.1517714031e-14 4.1289896008e-14
4.5227050781e+02 6.2804832086e-14 2.1517528446e-14 4.1287303641e-14
4.5233154297e+02 6.2801511438e-14 2.1516910036e-14 4.1284601402e-14
4.5239257812e+02 6.2797144702e-14 2.1515668922e-14 4.1281475780e-14
4.5245361328e+02 6.2791199354e-14 2.1513596969e-14 4.1277602385e-14
4.5251464844e+02 6.2783170540e-14 2.1510503424e-14 4.1272667116e-14
4.5257568359e+02 6.2772645477e-14 2.1506225938e-14 4.1266419539e-14
4.5263671875e+02 6.2759366371e-14 2.1500657102e-14 4.1258709270e-14
4.5269775391e+02 6.2743317517e-14 2.1493776527e-14 4.1249540990e-14
4.5275878906e+02 6.2724707636e-14 2.1485636079e-14 4.1239071556e-14
4.5281982422e+02 6.2703968871e-14 2.1476371696e-14 4.1227597175e-14
4.5288085938e+02 6.2681711971e-14 2.1466188466e-14 4.1215523506e-14
4.5294189453e+02 6.2658665391e-14 2.1455347110e-14 4.1203318281e-14
4.5300292969e+02 6.2635561697e-14 2.1444129097e-14 4.1191432600e-14
4.5306396484e+02 6.2613075393e-14 2.1432834272e-14 4.1180241121e-14
4.5312500000e+02 6.2591717523e-14 2.1421737854e-14 4.1169979669e-14
4.5318603516e+02 6.2571799720e-14 2.1411083285e-14 4.1160716435e-14
4.5324707031e+02 6.2553417182e-14 2.1401082197e-14 4.1152334985e-14
4.5330810547e+02 6.2536409466e-14 2.1391880807e-14 4.1144528659e-14
4.5336914062e+02 6.2520523854e-14 2.1383609184e-14 4.1136914670e-14
4.5343017578e+02 6.2505417557e-14 2.1376361229e-14 4.1129056328e-14
4.5349121094e+02 6.2490821972e-14 2.1370228766e-14 4.1120593206e-14
4.5355224609e+02 6.2476597736e-14 2.1365295684e-14 4.1111302052e-14
4.5361328125e+02 6.2462780848e-14 2.1361648351e-14 4.1101132497e-14
4.5367431641e+02 6.2449567516e-14 2.1359344724e-14 4.1090222791e-14
4.5373535156e+02 6.2437339868e-14 2.1358420066e-14 4.1078919802e-14
4.5379638672e+02 6.2426529530e-14 2.1358854044e-14 4.1067675486e-14
4.5385742188e+02 6.2417502584e-14 2.1360533151e-14 4.1056969432e-14
4.5391845703e+02 6.2410507090e-14 2.1363262927e-14 4.1047244164e-14
4.5397949219e+02 6.2405494160e-14 2.1366724722e-14 4.1038769438e-14
4.5404052734e+02 6.2402138850e-14 2.1370525063e-14 4.1031613787e-14
4.5410156250e+02 6.2399880013e-14 2.1374222305e-14 4.1025657707e-14
4.5416259766e+02 6.2397983285e-14 2.1377375385e-14 4.1020607900e-14
4.5422363281e+02 6.2395646887e-14 2.1379598283e-14 4.1016048604e-14
4.5428466797e+02 6.2392123254e-14 2.1380599440e-14 4.1011523814e-14
4.5434570312e+02 6.2386909762e-14 2.1380247169e-14 4.1006662594e-14
4.5440673828e+02 6.2379758715e-14 2.1378568721e-14 4.1001189994e-14
4.5446777344e+02 6.2370778116e-14 2.1375760584e-14 4.0995017532e-14
4.5452880859e+02 6.2360374307e-14 2.1372148140e-14 4.0988226166e-14
4.5458984375e+02 6.2349235327e-14 2.1368156789e-14 4.0981078538e-14
4.5465087891e+02 6.2338209040e-14 2.1364249029e-14 4.0973960012e-14
4.5471191406e+02 6.2328161949e-14 2.1360855533e-14 4.0967306417e-14
4.5477294922e+02 6.2319870449e-14 2.1358327613e-14 4.0961542836e-14
4.5483398438e+02 6.2313975850e-14 2.1356909037e-14 4.0957066813e-14
4.5489501953e+02 6.2310848925e-14 2.1356696903e-14 4.0954152022e-14
4.5495605469e+02 6.2310614103e-14 2.1357660872e-14 4.0952953230e-14
4.5501708984e+02 6.2313163714e-14 2.1359646691e-14 4.0953517023e-14
4.5507812500e+02 6.2318224887e-14 2.1362422022e-14 4.0955802864e-14
4.5513916016e+02 6.2325376836e-14 2.1365703505e-14 4.0959673332e-14
4.5520019531e+02 6.2334122000e-14 2.1369201929e-14 4.0964920071e-14
4.5526123047e+02 6.2343953233e-14 2.1372654797e-14 4.0971298436e-14
4.5532226562e+02 6.2354396057e-14 2.1375851912e-14 4.0978544144e-14
4.5538330078e+02 6.2365002551e-14 2.1378639748e-14 4.0986362803e-14
4.5544433594e+02 6.2375307300e-14 2.1380907717e-14 4.0994399584e-14
4.5550537109e+02 6.2384875933e-14 2.1382585124e-14 4.1002290809e-14
