# freq_THz  G_total_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_species=True
4.4787597656e+02 1.9361560494e-14 7.1493366434e-15 1.2212223851e-14
4.4793701172e+02 1.9347083022e-14 7.1464693015e-15 1.2200613720e-14
4.4799804688e+02 1.9332170803e-14 7.1434743665e-15 1.2188696436e-14
4.4805908203e+02 1.9316994522e-14 7.1402716630e-15 1.2176722859e-14
4.4812011719e+02 1.9301750933e-14 7.1367950147e-15 1.2164955918e-14
4.4818115234e+02 1.9286651014e-14 7.1329992040e-15 1.2153651810e-14
4.4824218750e+02 1.9271915527e-14 7.1288682561e-15 1.2143047271e-14
4.4830322266e+02 1.9257763981e-14 7.1244156180e-15 1.2133348363e-14
4.4836425781e+02 1.9244414800e-14 7.1196897556e-15 1.2124725045e-14
4.4842529297e+02 1.9232064538e-14 7.1147669451e-15 1.2117297592e-14
4.4848632812e+02 1.9220881479e-14 7.1097461245e-15 1.2111135355e-14
4.4854736328e+02 1.9211003033e-14 7.1047388379e-15 1.2106264195e-14
4.4860839844e+02 1.9202523465e-14 7.0998593912e-15 1.2102664074e-14
4.4866943359e+02 1.9195495381e-14 7.0952157574e-15 1.2100279624e-14
4.4873046875e+02 1.9189922672e-14 7.0909001913e-15 1.2099022481e-14
4.4879150391e+02 1.9185758785e-14 7.0869858738e-15 1.2098772911e-14
4.4885253906e+02 1.9182904332e-14 7.0835172236e-15 1.2099387109e-14
4.4891357422e+02 1.9181217844e-14 7.0805161692e-15 1.2100701675e-14
4.4897460938e+02 1.9180508661e-14 7.0779804892e-15 1.2102528172e-14
4.4903564453e+02 1.9180547490e-14 7.0758843886e-15 1.2104663101e-14
4.4909667969e+02 1.9181069770e-14 7.0741801699e-15 1.2106889600e-14
4.4915771484e+02 1.9181782598e-14 7.0728023719e-15 1.2108980226e-14
4.4921875000e+02 1.9182378509e-14 7.0716697948e-15 1.2110708714e-14
4.4927978516e+02 1.9182543678e-14 7.0706889282e-15 1.2111854750e-14
4.4934082031e+02 1.9181966334e-14 7.0697556228e-15 1.2112210711e-14
4.4940185547e+02 1.9180349824e-14 7.0687608642e-15 1.2111588960e-14
4.4946289062e+02 1.9177419686e-14 7.0675965618e-15 1.2109823124e-14
4.4952392578e+02 1.9172939597e-14 7.0661643455e-15 1.2106775251e-14
4.4958496094e+02 1.9166716242e-14 7.0643831102e-15 1.2102333132e-14
4.4964599609e+02 1.9158608373e-14 7.0621973434e-15 1.2096411029e-14
4.4970703125e+02 1.9148540100e-14 7.0595801365e-15 1.2088959963e-14
4.4976806641e+02 1.9136501924e-14 7.0565386316e-15 1.2079963292e-14
4.4982910156e+02 1.9122558428e-14 7.0531133642e-15 1.2069445064e-14
4.4989013672e+02 1.9106862003e-14 7.0493779685e-15 1.2057484035e-14
4.4995117188e+02 1.9089641991e-14 7.0454272878e-15 1.2044214703e-14
4.5001220703e+02 1.9071207872e-14 7.0413741209e-15 1.2029833751e-14
4.5007324219e+02 1.9051936567e-14 7.0373335757e-15 1.2014602991e-14
4.5013427734e+02 1.9032253719e-14 7.0334145120e-15 1.1998839207e-14
4.5019531250e+02 1.9012608846e-14 7.0297084705e-15 1.1982900375e-14
4.5025634766e+02 1.8993445499e-14 7.0262839186e-15 1.1967161580e-14
4.5031738281e+02 1.8975168730e-14 7.0231773548e-15 1.1951991375e-14
4.5037841797e+02 1.8958112636e-14 7.0203932085e-15 1.1937719427e-14
4.5043945312e+02 1.8942525502e-14 7.0179044649e-15 1.1924621038e-14
4.5050048828e+02 1.8928546733e-14 7.0156565483e-15 1.1912890185e-14
4.5056152344e+02 1.8916205279e-14 7.0135751702e-15 1.1902630109e-14
4.5062255859e+02 1.8905426640e-14 7.0115730566e-15 1.1893853583e-14
4.5068359375e+02 1.8896053265e-14 7.0095599622e-15 1.1886493303e-14
4.5074462891e+02 1.8887863327e-14 7.0074519878e-15 1.1880411339e-14
4.5080566406e+02 1.8880605115e-14 7.0051765934e-15 1.1875428522e-14
4.5086669922e+02 1.8874019831e-14 7.0026810440e-15 1.1871338787e-14
4.5092773438e+02 1.8867870970e-14 6.9999349203e-15 1.1867936050e-14
4.5098876953e+02 1.8861962106e-14 6.9969348868e-15 1.1865027219e-14
4.5104980469e+02 1.8856150086e-14 6.9937010980e-15 1.1862448988e-14
4.5111083984e+02 1.8850349605e-14 6.9902787577e-15 1.1860070847e-14
4.5117187500e+02 1.8844526768e-14 6.9867333333e-15 1.1857793435e-14
4.5123291016e+02 1.8838687500e-14 6.9831443891e-15 1.1855543111e-14
4.5129394531e+02 1.8832864870e-14 6.9795994889e-15 1.1853265381e-14
4.5135498047e+02 1.8827096223e-14 6.9761818100e-15 1.1850914413e-14
4.5141601562e+02 1.8821408103e-14 6.9729635553e-15 1.1848444548e-14
4.5147705078e+02 1.8815794216e-14 6.9699945633e-15 1.1845799652e-14
4.5153808594e+02 1.8810217452e-14 6.9672954544e-15 1.1842921997e-14
4.5159912109e+02 1.8804603549e-14 6.9648546841e-15 1.1839748865e-14
4.5166015625e+02 1.8798841544e-14 6.9626260014e-15 1.1836215542e-14
4.5172119141e+02 1.8792797291e-14 6.9605375490e-15 1.1832259742e-14
4.5178222656e+02 1.8786323497e-14 6.9584962518e-15 1.1827827246e-14
4.5184326172e+02 1.8779283621e-14 6.9564012359e-15 1.1822882385e-14
4.5190429688e+02 1.8771563052e-14 6.9541591966e-15 1.1817403855e-14
4.5196533203e+02 1.8763089053e-14 6.9516971478e-15 1.1811391905e-14
4.5202636719e+02 1.8753841116e-14 6.9489707913e-15 1.1804870324e-14
4.5208740234e+02 1.8743854757e-14 6.9459692701e-15 1.1797885487e-14
4.5214843750e+02 1.8733219594e-14 6.9427206250e-15 1.1790498968e-14
4.5220947266e+02 1.8722075380e-14 6.9392824319e-15 1.1782792948e-14
4.5227050781e+02 1.8710595582e-14 6.9357324619e-15 1.1774863120e-14
4.5233154297e+02 1.8698970709e-14 6.9321584517e-15 1.1766812258e-14
4.5239257812e+02 1.8687386918e-14 6.9286472377e-15 1.1758739680e-14
4.5245361328e+02 1.8676006268e-14 6.9252704928e-15 1.1750735775e-14
4.5251464844e+02 1.8664945282e-14 6.9220806065e-15 1.1742864676e-14
4.5257568359e+02 1.8654267197e-14 6.9191079775e-15 1.1735159220e-14
4.5263671875e+02 1.8643973985e-14 6.9163593910e-15 1.1727614594e-14
4.5269775391e+02 1.8634004017e-14 6.9138204563e-15 1.1720183560e-14
4.5275878906e+02 1.8624247922e-14 6.9114628472e-15 1.1712785075e-14
4.5281982422e+02 1.8614570310e-14 6.9092529081e-15 1.1705317402e-14
4.5288085938e+02 1.8604835089e-14 6.9071539472e-15 1.1697681142e-14
4.5294189453e+02 1.8594929342e-14 6.9051340090e-15 1.1689795333e-14
4.5300292969e+02 1.8584782134e-14 6.9031644466e-15 1.1681617688e-14
4.5306396484e+02 1.8574388526e-14 6.9012276216e-15 1.1673160904e-14
4.5312500000e+02 1.8563811741e-14 6.8993121447e-15 1.1664499596e-14
4.5318603516e+02 1.8553180278e-14 6.8974140298e-15 1.1655766248e-14
4.5324707031e+02 1.8542681521e-14 6.8955358778e-15 1.1647145643e-14
4.5330810547e+02 1.8532526814e-14 6.8936803181e-15 1.1638846496e-14
4.5336914062e+02 1.8522933550e-14 6.8918524881e-15 1.1631081062e-14
4.5343017578e+02 1.8514094165e-14 6.8900575475e-15 1.1624036618e-14
4.5349121094e+02 1.8506147610e-14 6.8882999245e-15 1.1617847686e-14
4.5355224609e+02 1.8499152903e-14 6.8865841679e-15 1.1612568735e-14
4.5361328125e+02 1.8493077456e-14 6.8849153870e-15 1.1608162069e-14
4.5367431641e+02 1.8487789424e-14 6.8832986398e-15 1.1604490784e-14
4.5373535156e+02 1.8483067201e-14 6.8817427380e-15 1.1601324463e-14
4.5379638672e+02 1.8478612189e-14 6.8802574697e-15 1.1598354720e-14
4.5385742188e+02 1.8474075277e-14 6.8788508338e-15 1.1595224443e-14
4.5391845703e+02 1.8469088458e-14 6.8775322556e-15 1.1591556203e-14
4.5397949219e+02 1.8463297016e-14 6.8763043272e-15 1.1586992688e-14
4.5404052734e+02 1.8456393313e-14 6.8751614808e-15 1.1581231832e-14
4.5410156250e+02 1.8448152921e-14 6.8740862555e-15 1.1574066666e-14
4.5416259766e+02 1.8438455214e-14 6.8730469368e-15 1.1565408277e-14
4.5422363281e+02 1.8427301654e-14 6.8719985089e-15 1.1555303145e-14
4.5428466797e+02 1.8414816129e-14 6.8708822674e-15 1.1543933862e-14
4.5434570312e+02 1.8401242450e-14 6.8696304203e-15 1.1531612030e-14
4.5440673828e+02 1.8386926104e-14 6.8681713202e-15 1.1518754784e-14
4.5446777344e+02 1.8372279134e-14 6.8664351157e-15 1.1505844018e-14
4.5452880859e+02 1.8357750276e-14 6.8643562867e-15 1.1493393989e-14
4.5458984375e+02 1.8343784615e-14 6.8618813503e-15 1.1481903264e-14
4.5465087891e+02 1.8330783921e-14 6.8589704655e-15 1.1471813455e-14
4.5471191406e+02 1.8319078722e-14 6.8555971894e-15 1.1463481532e-14
4.5477294922e+02 1.8308899633e-14 6.8517534945e-15 1.1457146138e-14
4.5483398438e+02 1.8300362416e-14 6.8474500461e-15 1.1452912370e-14
4.5489501953e+02 1.8293469502e-14 6.8427186611e-15 1.1450750840e-14
4.5495605469e+02 1.8288115380e-14 6.8376122721e-15 1.1450503108e-14
4.5501708984e+02 1.8284111424e-14 6.8322067762e-15 1.1451904648e-14
4.5507812500e+02 1.8281200755e-14 6.8266004177e-15 1.1454600337e-14
4.5513916016e+02 1.8279083527e-14 6.8209072974e-15 1.1458176229e-14
4.5520019531e+02 1.8277446252e-14 6.8152530357e-15 1.1462193217e-14
4.5526123047e+02 1.8275980739e-14 6.8097615225e-15 1.1466219217e-14
4.5532226562e+02 1.8274397844e-14 6.8045483700e-15 1.1469849474e-14
4.5538330078e+02 1.8272437707e-14 6.7997062391e-15 1.1472731468e-14
4.5544433594e+02 1.8269879626e-14 6.7952959771e-15 1.1474583649e-14
4.5550537109e+02 1.8266550280e-14 6.7913410021e-15 1.1475209278e-14
4.5556640625e+02 1.8262326654e-14 6.7878307657e-15 1.1474495889e-14
4.5562744141e+02 1.8257144277e-14 6.7847203849e-15 1.1472423892e-14
4.5568847656e+02 1.8250991800e-14 6.7819415719e-15 1.1469050229e-14
4.5574951172e+02 1.8243917207e-14 6.7794150436e-15 1.1464502164e-14
4.5581054688e+02 1.8236026150e-14 6.7770649295e-15 1.1458961220e-14
4.5587158203e+02 1.8227467007e-14 6.7748223246e-15 1.1452644682e-14
4.5593261719e+02 1.8218418211e-14 6.7726342306e-15 1.1445783980e-14
4.5599365234e+02 1.8209073947e-14 6.7704671928e-15 1.1438606754e-14
4.5605468750e+02 1.8199628906e-14 6.7683020892e-15 1.1431326817e-14
4.5611572266e+02 1.8190255079e-14 6.7661315970e-15 1.1424123482e-14
4.5617675781e+02 1.8181092499e-14 6.7639525385e-15 1.1417139961e-14
4.5623779297e+02 1.8172236563e-14 6.7617598336e-15 1.1410476730e-14
4.5629882812e+02 1.8163730038e-14 6.7595440585e-15 1.1404185979e-14
4.5635986328e+02 1.8155560499e-14 6.7572886585e-15 1.1398271840e-14
4.5642089844e+02 1.8147673205e-14 6.7549723752e-15 1.1392700830e-14
4.5648193359e+02 1.8139964644e-14 6.7525684968e-15 1.1387396147e-14
4.5654296875e+02 1.8132288749e-14 6.7500490603e-15 1.1382239689e-14
4.5660400391e+02 1.8124479652e-14 6.7473914147e-15 1.1377088237e-14
4.5666503906e+02 1.8116353925e-14 6.7445745784e-15 1.1371779347e-14
4.5672607422e+02 1.8107731850e-14 6.7415877085e-15 1.1366144142e-14
4.5678710938e+02 1.8098449647e-14 6.7384281022e-15 1.1360021545e-14
4.5684814453e+02 1.8088372592e-14 6.7351008636e-15 1.1353271729e-14
4.5690917969e+02 1.8077411074e-14 6.7316211043e-15 1.1345789969e-14
4.5697021484e+02 1.8065533102e-14 6.7280151016e-15 1.1337518001e-14
4.5703125000e+02 1.8052766857e-14 6.7243170859e-15 1.1328449771e-14
4.5709228516e+02 1.8039208300e-14 6.7205717130e-15 1.1318636587e-14
4.5715332031e+02 1.8025015958e-14 6.7168331285e-15 1.1308182830e-14
4.5721435547e+02 1.8010402373e-14 6.7131606070e-15 1.1297241766e-14
4.5727539062e+02 1.7995620239e-14 6.7096135359e-15 1.1286006703e-14
4.5733642578e+02 1.7980946101e-14 6.7062452659e-15 1.1274700835e-14
4.5739746094e+02 1.7966665645e-14 6.7031007342e-15 1.1263564910e-14
4.5745849609e+02 1.7953050182e-14 6.7002080365e-15 1.1252842146e-14
4.5751953125e+02 1.7940343113e-14 6.6975707874e-15 1.1242772326e-14
4.5758056641e+02 1.7928752031e-14 6.6951698682e-15 1.1233582162e-14
4.5764160156e+02 1.7918435139e-14 6.6929633359e-15 1.1225471804e-14
4.5770263672e+02 1.7909503008e-14 6.6908884542e-15 1.1218614554e-14
4.5776367188e+02 1.7902013533e-14 6.6888698906e-15 1.1213143642e-14
4.5782470703e+02 1.7895977083e-14 6.6868288960e-15 1.1209148187e-14
4.5788574219e+02 1.7891365032e-14 6.6846903730e-15 1.1206674659e-14
4.5794677734e+02 1.7888116388e-14 6.6823924092e-15 1.1205723978e-14
4.5800781250e+02 1.7886135482e-14 6.6798940537e-15 1.1206241429e-14
4.5806884766e+02 1.7885301048e-14 6.6771801837e-15 1.1208120864e-14
4.5812988281e+02 1.7885459490e-14 6.6742598724e-15 1.1211199618e-14
4.5819091797e+02 1.7886426013e-14 6.6711638144e-15 1.1215262199e-14
4.5825195312e+02 1.7887977524e-14 6.6679420425e-15 1.1220035482e-14
4.5831298828e+02 1.7889853529e-14 6.6646548530e-15 1.1225198676e-14
4.5837402344e+02 1.7891761875e-14 6.6613660109e-15 1.1230395864e-14
4.5843505859e+02 1.7893392024e-14 6.6581338642e-15 1.1235258160e-14
4.5849609375e+02 1.7894439447e-14 6.6550084335e-15 1.1239431014e-14
4.5855712891e+02 1.7894620808e-14 6.6520229095e-15 1.1242597899e-14
4.5861816406e+02 1.7893710108e-14 6.6491959298e-15 1.1244514178e-14
4.5867919922e+02 1.7891558323e-14 6.6465274977e-15 1.1245030825e-14
4.5874023438e+02 1.7888110316e-14 6.6440043309e-15 1.1244105985e-14
4.5880126953e+02 1.7883415013e-14 6.6416013895e-15 1.1241813623e-14
4.5886230469e+02 1.7877615247e-14 6.6392867053e-15 1.1238328542e-14
4.5892333984e+02 1.7870928806e-14 6.6370269288e-15 1.1233901878e-14
4.5898437500e+02 1.7863617833e-14 6.6347909686e-15 1.1228826865e-14
4.5904541016e+02 1.7855950740e-14 6.6325535091e-15 1.1223397231e-14
4.5910644531e+02 1.7848165293e-14 6.6302966367e-15 1.1217868656e-14
4.5916748047e+02 1.7840431945e-14 6.6280110166e-15 1.1212420928e-14
4.5922851562e+02 1.7832842284e-14 6.6256952132e-15 1.1207147071e-14
4.5928955078e+02 1.7825392257e-14 6.6233525143e-15 1.1202039743e-14
4.5935058594e+02 1.7817993850e-14 6.6209890662e-15 1.1197004784e-14
4.5941162109e+02 1.7810496924e-14 6.6186075178e-15 1.1191889406e-14
4.5947265625e+02 1.7802715793e-14 6.6162079519e-15 1.1186507841e-14
4.5953369141e+02 1.7794460373e-14 6.6137816007e-15 1.1180678772e-14
4.5959472656e+02 1.7785570652e-14 6.6113103479e-15 1.1174260304e-14
4.5965576172e+02 1.7775939688e-14 6.6087674311e-15 1.1167172257e-14
4.5971679688e+02 1.7765514511e-14 6.6061136268e-15 1.1159400884e-14
4.5977783203e+02 1.7754309169e-14 6.6033073916e-15 1.1151001777e-14
4.5983886719e+02 1.7742385623e-14 6.6003024611e-15 1.1142083162e-14
4.5989990234e+02 1.7729840619e-14 6.5970544458e-15 1.1132786173e-14
4.5996093750e+02 1.7716785332e-14 6.5935284152e-15 1.1123256917e-14
4.6002197266e+02 1.7703331917e-14 6.5897039835e-15 1.1113627934e-14
4.6008300781e+02 1.7689580449e-14 6.5855814438e-15 1.1103999005e-14
4.6014404297e+02 1.7675616067e-14 6.5811842896e-15 1.1094431777e-14
4.6020507812e+02 1.7661506758e-14 6.5765654153e-15 1.1084941342e-14
4.6026611328e+02 1.7647311396e-14 6.5718004226e-15 1.1075510973e-14
4.6032714844e+02 1.7633085754e-14 6.5669875993e-15 1.1066098155e-14
4.6038818359e+02 1.7618900290e-14 6.5622452464e-15 1.1056655043e-14
4.6044921875e+02 1.7604841693e-14 6.5576994445e-15 1.1047142248e-14
4.6051025391e+02 1.7591018798e-14 6.5534745351e-15 1.1037544263e-14
4.6057128906e+02 1.7577560134e-14 6.5496839254e-15 1.1027876209e-14
4.6063232422e+02 1.7564611859e-14 6.5464210494e-15 1.1018190809e-14
4.6069335938e+02 1.7552332196e-14 6.5437486027e-15 1.1008583593e-14
4.6075439453e+02 1.7540879672e-14 6.5416916395e-15 1.0999188032e-14
4.6081542969e+02 1.7530408054e-14 6.5402387743e-15 1.0990169280e-14
4.6087646484e+02 1.7521054756e-14 6.5393405513e-15 1.0981714205e-14
4.6093750000e+02 1.7512931147e-14 6.5389124569e-15 1.0974018690e-14
4.6099853516e+02 1.7506115082e-14 6.5388445487e-15 1.0967270533e-14
4.6105957031e+02 1.7500635126e-14 6.5390086901e-15 1.0961626436e-14
4.6112060547e+02 1.7496467628e-14 6.5392723876e-15 1.0957195241e-14
4.6118164062e+02 1.7493522701e-14 6.5395072548e-15 1.0954015446e-14
4.6124267578e+02 1.7491648893e-14 6.5396008433e-15 1.0952048049e-14
4.6130371094e+02 1.7490632363e-14 6.5394658818e-15 1.0951166481e-14
4.6136474609e+02 1.7490206270e-14 6.5390411346e-15 1.0951165135e-14
4.6142578125e+02 1.7490057897e-14 6.5382965271e-15 1.0951761370e-14
4.6148681641e+02 1.7489849394e-14 6.5372277605e-15 1.0952621633e-14
4.6154785156e+02 1.7489238157e-14 6.5358536258e-15 1.0953384531e-14
4.6160888672e+02 1.7487895898e-14 6.5342073302e-15 1.0953688568e-14
4.6166992188e+02 1.7485535990e-14 6.5323319535e-15 1.0953204037e-14
4.6173095703e+02 1.7481922087e-14 6.5302696795e-15 1.0951652408e-14
4.6179199219e+02 1.7476892793e-14 6.5280599494e-15 1.0948832844e-14
4.6185302734e+02 1.7470371593e-14 6.5257322241e-15 1.0944639369e-14
4.6191406250e+02 1.7462375006e-14 6.5233047523e-15 1.0939070253e-14
4.6197509766e+02 1.7453018593e-14 6.5207871484e-15 1.0932231445e-14
4.6203613281e+02 1.7442513252e-14 6.5181804784e-15 1.0924332773e-14
4.6209716797e+02 1.7431152452e-14 6.5154847512e-15 1.0915667701e-14
4.6215820312e+02 1.7419301374e-14 6.5127002575e-15 1.0906601117e-14
4.6221923828e+02 1.7407371164e-14 6.5098302779e-15 1.0897540886e-14
4.6228027344e+02 1.7395789025e-14 6.5068846731e-15 1.0888904352e-14
4.6234130859e+02 1.7384963143e-14 6.5038810746e-15 1.0881082068e-14
4.6240234375e+02 1.7375245572e-14 6.5008409305e-15 1.0874404641e-14
4.6246337891e+02 1.7366906723e-14 6.4977921619e-15 1.0869114561e-14
4.6252441406e+02 1.7360102351e-14 6.4947623951e-15 1.0865339956e-14
4.6258544922e+02 1.7354866157e-14 6.4917750780e-15 1.0863091079e-14
4.6264648438e+02 1.7351104574e-14 6.4888504485e-15 1.0862254126e-14
4.6270751953e+02 1.7348608869e-14 6.4860024481e-15 1.0862606421e-14
4.6276855469e+02 1.7347086484e-14 6.4832408208e-15 1.0863845663e-14
4.6282958984e+02 1.7346181411e-14 6.4805711302e-15 1.0865610281e-14
4.6289062500e+02 1.7345518195e-14 6.4779961799e-15 1.0867522015e-14
4.6295166016e+02 1.7344740308e-14 6.4755213055e-15 1.0869219003e-14
4.6301269531e+02 1.7343537207e-14 6.4731548400e-15 1.0870382368e-14
4.6307373047e+02 1.7341671494e-14 6.4709045776e-15 1.0870766917e-14
4.6313476562e+02 1.7338988870e-14 6.4687803333e-15 1.0870208537e-14
4.6319580078e+02 1.7335426461e-14 6.4667877912e-15 1.0868638669e-14
4.6325683594e+02 1.7331006028e-14 6.4649270927e-15 1.0866078935e-14
4.6331787109e+02 1.7325821481e-14 6.4631894407e-15 1.0862632040e-14
4.6337890625e+02 1.7320018505e-14 6.4615555952e-15 1.0858462909e-14
4.6343994141e+02 1.7313780917e-14 6.4599980739e-15 1.0853782843e-14
4.6350097656e+02 1.7307298362e-14 6.4584793017e-15 1.0848819060e-14
4.6356201172e+02 1.7300752430e-14 6.4569560538e-15 1.0843796376e-14
4.6362304688e+02 1.7294298670e-14 6.4553903129e-15 1.0838908357e-14
4.6368408203e+02 1.7288053904e-14 6.4537502242e-15 1.0834303680e-14
4.6374511719e+02 1.7282088497e-14 6.4520149903e-15 1.0830073506e-14
4.6380615234e+02 1.7276422979e-14 6.4501787919e-15 1.0826244188e-14
4.6386718750e+02 1.7271030824e-14 6.4482501682e-15 1.0822780656e-14
4.6392822266e+02 1.7265843841e-14 6.4462487331e-15 1.0819595108e-14
4.6398925781e+02 1.7260767144e-14 6.4442035838e-15 1.0816563560e-14
4.6405029297e+02 1.7255684124e-14 6.4421489079e-15 1.0813535216e-14
4.6411132812e+02 1.7250475056e-14 6.4401174245e-15 1.0810357631e-14
4.6417236328e+02 1.7245030818e-14 6.4381361478e-15 1.0806894670e-14
4.6423339844e+02 1.7239260569e-14 6.4362208261e-15 1.0803039743e-14
4.6429443359e+02 1.7233106739e-14 6.4343797815e-15 1.0798726958e-14
4.6435546875e+02 1.7226539769e-14 6.4326060002e-15 1.0793933768e-14
4.6441650391e+02 1.7219560808e-14 6.4308801544e-15 1.0788680654e-14
4.6447753906e+02 1.7212202710e-14 6.4291718224e-15 1.0783030887e-14
4.6453857422e+02 1.7204515346e-14 6.4274400337e-15 1.0777075313e-14
4.6459960938e+02 1.7196557623e-14 6.4256388911e-15 1.0770918732e-14
4.6466064453e+02 1.7188384210e-14 6.4237179589e-15 1.0764666251e-14
4.6472167969e+02 1.7180037774e-14 6.4216273173e-15 1.0758410456e-14
4.6478271484e+02 1.7171545863e-14 6.4193211600e-15 1.0752224703e-14
4.6484375000e+02 1.7162922417e-14 6.4167660509e-15 1.0746156366e-14
4.6490478516e+02 1.7154166143e-14 6.4139427773e-15 1.0740223366e-14
4.6496582031e+02 1.7145272781e-14 6.4108527581e-15 1.0734420023e-14
4.6502685547e+02 1.7136245621e-14 6.4075226156e-15 1.0728723006e-14
4.6508789062e+02 1.7127103135e-14 6.4040041865e-15 1.0723098949e-14
4.6514892578e+02 1.7117885589e-14 6.4003721520e-15 1.0717513437e-14
4.6520996094e+02 1.7108656839e-14 6.3967196658e-15 1.0711937173e-14
4.6527099609e+02 1.7099494388e-14 6.3931509088e-15 1.0706343479e-14
4.6533203125e+02 1.7090485169e-14 6.3897751468e-15 1.0700710022e-14
4.6539306641e+02 1.7081704689e-14 6.3866931732e-15 1.0695011516e-14
4.6545410156e+02 1.7073206379e-14 6.3839886933e-15 1.0689217685e-14
4.6551513672e+02 1.7065014389e-14 6.3817219815e-15 1.0683292408e-14
4.6557617188e+02 1.7057104756e-14 6.3799194748e-15 1.0677185281e-14
4.6563720703e+02 1.7049420947e-14 6.3785752674e-15 1.0670845679e-14
4.6569824219e+02 1.7041872652e-14 6.3776471164e-15 1.0664225536e-14
4.6575927734e+02 1.7034356573e-14 6.3770627365e-15 1.0657293837e-14
4.6582031250e+02 1.7026780087e-14 6.3767251517e-15 1.0650054936e-14
4.6588134766e+02 1.7019074967e-14 6.3765193438e-15 1.0642555624e-14
4.6594238281e+02 1.7011226994e-14 6.3763249232e-15 1.0634902071e-14
4.6600341797e+02 1.7003277738e-14 6.3760244421e-15 1.0627253296e-14
4.6606445312e+02 1.6995331768e-14 6.3755128200e-15 1.0619818948e-14
4.6612548828e+02 1.6987551025e-14 6.3747052257e-15 1.0612845799e-14
4.6618652344e+02 1.6980137445e-14 6.3735439593e-15 1.0606593485e-14
4.6624755859e+02 1.6973309467e-14 6.3719980258e-15 1.0601311441e-14
4.6630859375e+02 1.6967276064e-14 6.3700653444e-15 1.0597210719e-14
4.6636962891e+02 1.6962212099e-14 6.3677713479e-15 1.0594440751e-14
4.6643066406e+02 1.6958236196e-14 6.3651621212e-15 1.0593074075e-14
4.6649169922e+02 1.6955393786e-14 6.3623025212e-15 1.0593091265e-14
4.6655273438e+02 1.6953645999e-14 6.3592691903e-15 1.0594376809e-14
4.6661376953e+02 1.6952879174e-14 6.3561472447e-15 1.0596731930e-14
4.6667480469e+02 1.6952913499e-14 6.3530239530e-15 1.0599889546e-14
4.6673583984e+02 1.6953517091e-14 6.3499804424e-15 1.0603536649e-14
4.6679687500e+02 1.6954427292e-14 6.3470906937e-15 1.0607336598e-14
4.6685791016e+02 1.6955367559e-14 6.3444121643e-15 1.0610955395e-14
4.6691894531e+02 1.6956067515e-14 6.3419812116e-15 1.0614086303e-14
4.6697998047e+02 1.6956279358e-14 6.3398096858e-15 1.0616469672e-14
4.6704101562e+02 1.6955790518e-14 6.3378809628e-15 1.0617909555e-14
4.6710205078e+02 1.6954422886e-14 6.3361504763e-15 1.0618272410e-14
4.6716308594e+02 1.6952043187e-14 6.3345506666e-15 1.0617492520e-14
4.6722412109e+02 1.6948557709e-14 6.3329988561e-15 1.0615558853e-14
4.6728515625e+02 1.6943911823e-14 6.3314060900e-15 1.0612505733e-14
4.6734619141e+02 1.6938088220e-14 6.3296883285e-15 1.0608399891e-14
4.6740722656e+02 1.6931108688e-14 6.3277766592e-15 1.0603332029e-14
4.6746826172e+02 1.6923032657e-14 6.3256300558e-15 1.0597402601e-14
4.6752929688e+02 1.6913957678e-14 6.3232376602e-15 1.0590720018e-14
4.6759033203e+02 1.6904009978e-14 6.3206168371e-15 1.0583393141e-14
4.6765136719e+02 1.6893343102e-14 6.3178101584e-15 1.0575532944e-14
4.6771240234e+02 1.6882129452e-14 6.3148762804e-15 1.0567253171e-14
4.6777343750e+02 1.6870544174e-14 6.3118793117e-15 1.0558664862e-14
4.6783447266e+02 1.6858749725e-14 6.3088786763e-15 1.0549871049e-14
4.6789550781e+02 1.6846885569e-14 6.3059219308e-15 1.0540963639e-14
4.6795654297e+02 1.6835052388e-14 6.3030354335e-15 1.0532016955e-14
4.6801757812e+02 1.6823309417e-14 6.3002265717e-15 1.0523082846e-14
4.6807861328e+02 1.6811672278e-14 6.2974873377e-15 1.0514184940e-14
4.6813964844e+02 1.6800121206e-14 6.2947938887e-15 1.0505327317e-14
4.6820068359e+02 1.6788617726e-14 6.2921170181e-15 1.0496500708e-14
4.6826171875e+02 1.6777125895e-14 6.2894303243e-15 1.0487695570e-14
4.6832275391e+02 1.6765628568e-14 6.2867108382e-15 1.0478917729e-14
4.6838378906e+02 1.6754150599e-14 6.2839472903e-15 1.0470203309e-14
4.6844482422e+02 1.6742763029e-14 6.2811380841e-15 1.0461624945e-14
4.6850585938e+02 1.6731595668e-14 6.2782930800e-15 1.0453302588e-14
4.6856689453e+02 1.6720821772e-14 6.2754294407e-15 1.0445392331e-14
4.6862792969e+02 1.6710641738e-14 6.2725717594e-15 1.0438069979e-14
4.6868896484e+02 1.6701273717e-14 6.2697513799e-15 1.0431522337e-14
4.6875000000e+02 1.6692915529e-14 6.2669993671e-15 1.0425916162e-14
4.6881103516e+02 1.6685723635e-14 6.2643491223e-15 1.0421374512e-14
4.6887207031e+02 1.6679792363e-14 6.2618302268e-15 1.0417962136e-14
4.6893310547e+02 1.6675134178e-14 6.2594689960e-15 1.0415665182e-14
